they're just closer to home .	他們只靠近家 。
the problem is enormous .	問題是巨大的 。
and the results can be amazing .	結果是很棒的 。
so that's it for now .	這就是現在 。
and i believe in both of them .	我相信兩者 。
oh , she waits for me .	喔 , 她等著我 。
why does this lesson even exist ?	為什麼這個教訓還存在 ?
you have to sell at cost .	你必須賣掉成本 。
first , we teach them to see .	首先 , 我們教他們看 。
i had an explosion .	我已經爆炸了 。
yet he wasn't number one .	但他不是數字 。
" oh , jesus . "	「 喔 , 耶穌 。 」
so in fact , we all win .	事實上 , 我們都贏了 。
" i work , " he said .	他說: 「 我的工作 。 」
we did all kinds of research .	我們做了各種研究 。
look for the tree , and down .	看看樹木 , 然後下降 。
there was a mother and three children .	有一個母親和三個孩子 。
i felt every deep pain in me .	我感受到我深深痛苦 。
and let's play this video .	咱們來玩這個影片 。
the story was , they did meet .	故事是 , 他們會見 。
now take it to the last step .	來看看最後一步 。
so he's going like this .	所以他會這樣做 。
but yet , where does it end ?	但 , 最後呢 ?
they politic with one another .	他們對彼此的政治相反 。
so they kept on going .	所以他們繼續下去 。
there is such an opportunity right now .	現在有一個機會 。
so it became a cold case .	所以它變成了很冷的案例 。
now , how many things are these ?	現在 , 有多少 ?
students lack perseverance .	學生缺乏 。
he said , " sunday . "	他說: 「 星期日 。 」
it was dreadful .	很不可思議 。
who should get the best ones ?	誰應該得到最好的 ?
it still outperformed them .	仍然是他們 。
but today i have been transformed .	但現在我已經被轉變了 。
they would be really useful . "	他們會非常有用 。 」
you sit there , ok .	你坐在那裡 , 好 。
real languages also change over time .	真實語言也改變了 。
and then i get asked questions .	然後我問了問題 。
jealousy likes information .	嫉妒像是資訊 。
ca: mmm .	克:嗯 。
exclamation point ?	令人興奮的時刻呢 ?
what would you say to them ?	你對他們說什麼 ?
we start from this one object .	我們從這個物體開始 。
who knows what this is ?	誰知道這是什麼 ?
his mother gave him to me .	他媽媽給他給我 。
machines have objectivity .	機器有客觀 。
another example are corals .	另一個例子是珊瑚 。
a lot of things have changed .	許多事情已經改變了 。
what's going on there ?	到底發生了什麼事 ?
so why not this many people ?	為什麼不這麼多人 ?
now who is rational ?	誰是理性的 ?
that doesn't sell .	沒有賣 。
just quickly on the results .	很快地就在結果上 。
let's make another one .	咱們再做一次 。
we talk with our hands .	我們和我們的手談談 。
she was found three months later .	三個月後 , 她發現了三個月 。
i would have that hard conversation .	我會對對話感到很困難 。
there's only one africa .	只有一個非洲 。
let me give you another example .	讓我給你們另一個例子 。
i needed a better plan .	我需要更好的計畫 。
how would you feel about that ?	你怎麼感受到這一點 ?
and at first , it worked .	一開始 , 它成功了 。
a: yes , you did .	安:是的 , 你做了 。
it's a beautiful idea .	這是個美麗的點子 。
so that's the end .	這就是最後 。
it would help and bring attention .	它會幫助並關注 。
something similar is happening in life .	相似發生在生命中 。
they tell a lot about us .	他們告訴我們很多關於我們 。
i make them all the time .	我把它們整整在一起 。
it matters a great deal .	這很重要 。
it's horrible .	很可怕 。
that's what we do .	這就是我們所做的 。
and they want to have fun .	他們想要有趣 。
this is mahler .	這是mahler 。
they are grownups .	他們是長大的 。
is that crazy ?	瘋狂嗎 ?
they trust their ears .	他們相信他們的耳朵 。
and regret .	後悔 。
i don't think so .	我不認為 。
dt: absolutely .	dt:絕對 。
but here's the thing .	但 , 重點是 。
i feel ashamed .	我感到羞恥 。
did you even know that happened ?	你甚至知道嗎 ?
and often it does something more .	通常它會做更多的事 。
or i can say . . .	或者我可以說......
nobody said that .	沒有人說過 。
their kids can get an education .	他們的孩子可以得到教育 。
it's just a head .	它只是個頭 。
and they could keep it going .	牠們可以繼續下去 。
it's not a country .	不是一個國家 。
it's now traveling .	現在正在旅行 。
but art is not for anything .	但藝術不是任何東西 。
which would you choose ?	你選擇了嗎 ?
she was mesmerized .	她是神秘的 。
we can take a grid .	我們可以用一個格子 。
but i could not understand .	但我無法理解 。
here's the idea .	這是這個想法 。
how would you test it ?	你該怎麼測試 ?
thank you very much .	謝謝大家 。
let's do it .	咱們來做 。
i can't draw .	我不能畫畫 。
i was greedy .	我是希臘 。
i can forgive .	我可以原諒 。
tablets .	桌子 。
thank you very much .	謝謝大家 。
because you care about them .	因為你關注他們 。
but they settled .	但他們設定了 。
so why does this matter ?	所以 , 為什麼這很重要 ?
what would this lead to ?	這會導致什麼 ?
but how wrong it is .	但它是多麼錯的 。
how cool is that ?	很酷嗎 ?
it's not clear .	很明顯 。
it's that simple .	很簡單 。
i agree .	我同意 。
the first question is this .	第一個問題是這個 。
what are they doing there ?	他們在做什麼 ?
and it went . . .	結果......
it is knowledge .	它是知識 。
thank you very much .	謝謝大家 。
miigwech .	miiguch 。
thank you very much .	謝謝大家 。
eo: thank you .	eo:謝謝你 。
thank you very much .	謝謝大家 。
he used shell companies .	他用了她的公司 。
sounds loud .	聽起來很大 。
it might change my behavior .	它可能會改變我的行為 。
no , they cannot .	不 , 他們不能 。
take health care for example .	以健康照護為例 。
so curiosity .	好奇心 。
and what is the impact ?	是什麼影響呢 ?
spend a minute doing that .	花了一分鐘的時間 。
mt: perfect .	mt:完美 。
friends and family were next .	朋友和家人會下去 。
so , i did it .	所以 , 我做了 。
why would it have one ?	為什麼會這樣 ?
some ? how about 30 ?	有些 ? 三十 ?
see , like this one ?	看 , 像這樣嗎 ?
never going to happen . "	永遠不會發生 。 」
that's his name .	這是他的名字 。
that’s pretty bad .	這真的很糟 。
we can all do this .	我們都能做到這一點 。
what happens one year later ?	一年後會發生什麼事 ?
and it starts young .	它開始年輕 。
and the answer is yes .	答案是對的 。
what can i do ? "	我能做什麼 ? 」
they get the best deal .	他們得到最好的解決方案 。
okay , next question .	好 , 下一個問題 。
for quite some time .	很久以前 。
so we let it happen .	所以 , 我們讓它發生 。
but he could do this .	但他能做到這一點 。
why should we care ?	我們為什麼要照顧 ?
but they stop there .	但他們停止了 。
thank you so much .	謝謝大家 。
now listen to this .	現在聽聽這個 。
but you know what ?	但你知道嗎 ?
listen to it again .	再聽一次 。
and that was hard .	這很困難 。
you have more information .	你有更多資訊 。
check it .	看一下 。
this is my mother .	這是我的母親 。
so we did this .	所以我們做到了 。
school tuition .	學校直覺 。
this is so beautiful !	這真是太美了 !
i said okay .	我說好了 。
well , yeah .	是的 。
allan: no .	艾倫:沒有 。
so , here goes .	所以 , 來吧 。
and this continued .	這持續了 。
but wait a minute .	但等一下 。
ca: thank you .	克:謝謝你 。
but then something happened .	但發生了什麼事 。
clap for him .	給他看 。
how did this happen ?	這是怎麼辦到的 ?
is it actually possible ?	真的有可能嗎 ?
what happens is this .	結果就是這樣 。
were you feeling that ?	你覺得嗎 ?
radio data .	無線電線 。
we are almost there .	我們幾乎就在那裡 。
arabic .	阿拉伯語 。
it's children .	孩子們 。
the model works .	模型運作 。
we thought about that .	我們想到這一點 。
i really do .	我真的做了 。
so yeah .	是的 。
of course not !	當然不是 !
wooo !	噢 !
love . . .	愛......
this is wrong .	這是錯誤的 。
a hundred million ?	一億嗎 ?
was it fear ?	恐懼嗎 ?
i would know .	我知道 。
and what happens ?	會發生什麼事 ?
is it working ?	它是有效的嗎 ?
stories are amazing .	故事很棒 。
it is beautiful .	很漂亮 。
what is it ?	是什麼 ?
there is hope .	有希望 。
audience: hi .	觀眾:嗨 。
aids .	愛滋病 。
i made this .	我做了這個 。
thank you .	謝謝
thank you .	謝謝
okay .	好 。
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
ty:	特性 。
the problem ?	問題呢 ?
seven billion .	七十億 。
not really .	不是真的 。
just imagine .	想像一下 。
ok ?	好嗎 ?
wow .	哇 !
come on .	來吧 。
watch this .	看看這個 。
ow !	哇 !
thank you .	謝謝
yeah .	是的 。
whoo .	喔 。
thanks .	謝謝 。
all right .	好了 。
thank you .	謝謝
thank you !	謝謝 !
thank you .	謝謝
thank you .	謝謝
why ?	為什麼 ?
and this is my most wellknown cartoon .	這是我最好的漫畫 。
but we are certainly constructionists .	但我們當然是指導者 。
you can see the animal is about two minutes into this .	你可以看到動物大概是兩分鐘 。
those have to pay tuition fees know .	那些需要付錢的薪水 。
it depends on us taking the third side .	它依賴我們第三方 。
they all have bank accounts .	他們都有銀行帳戶 。
and you think of him as nursing you .	你認為他是把他當作護士 。
this whole adventure has been a learning experience .	這整個冒險是學習經驗 。
you just know that you have certain beliefs .	你只知道你有某種信仰 。
what is a carpenter with no tools ?	什麼是沒有工具呢 ?
allowances teach kids the wrong habits .	允許教孩子錯習慣 。
we're talking about practice ? "	我們在談練習 ? 」
of course , you couldn't have done that all alone .	當然 , 你無法完成這一切 。
and that can't happen in a classroom .	不可能在教室裡發生 。
it affects people in every part of the world .	它影響到世界各地的人 。
those are people that are going on an airplane .	那些人在飛機上 。
that was the only figure he recognized .	這是他唯一認知的 。
realworld experience is critical , also .	真實世界的經驗是很重要的 。
and there are two key things it's got to do .	有兩項關鍵事情要做 。
you know about objects and their properties .	你知道物品和他們的特質 。
the younger face is getting unhappy .	年輕的臉孔越來越不幸福 。
it was like an icu unit in the water .	它就像一個在水裡的裝置 。
so we can actually use biomaterials now .	所以我們現在可以使用生物材料 。
in our study , they are more positive .	在我們的研究中 , 他們比較正面 。
and that's what i've been working on .	這就是我一直在工作的 。
and so this is an example of how that might work .	這也是如何運作的例子 。
this guy is a little more contemplative .	這傢伙有點更加複雜 。
after they sporulate , they do rot .	經過他們調整 , 牠們會跳動 。
now you're seeing it deploy .	現在你看到了它 。
and why is our democracy not working ?	為什麼我們的民主不是工作 ?
and i went to bed every night thinking about it .	我每天晚上都想著 。
we have the serious meme in us .	我們有嚴肅的迷人 。
turns out ants are pretty good at this .	結果發現螞蟻很擅長 。
she wanted to add soy sauce to everything .	她想要加上衣服 。
this was a doll called barbie , right ?	這叫做巴比 , 對吧 ?
but belle's story was a lie .	但貝爾的故事是謊言 。
they took serious risks to learn .	他們把嚴肅的風險學習 。
but it ain't doing both . we can .	但這兩者都無法做到 。 我們可以 。
so why should we have a good brain theory ?	為什麼我們有好的大腦理論 ?
make yourself understood to the computer . "	讓自己了解到電腦 。 」
she says , " you have to be all things .	她說: 「 你必須是所有東西 。
but it has always been my dream to actually teach something .	但這一直是我夢想真正教導的東西 。
i cannot wait to see this thing come to life .	我無法等待看到這個東西來到生命 。
some people buy private security .	有些人會買私人安全 。
there were four different versions of this .	這裡有四種不同的版本 。
the truth is that we don't know enough yet .	事實是 , 我們還不知道 。
we pursue our individual goals .	我們追求個人目標 。
i collaborate with bacteria .	我與細菌合作 。
let's choose the world that we want .	讓我們選擇我們想要的世界 。
they talked very little about politics .	他們談到政治 。
okay , so let's be generous .	好吧 , 讓我們很遺憾 。
governance is a serious issue .	管理是嚴肅的問題 。
this represents an eightyear time span .	這代表八年的時間 。
that is mindbody dualism right there .	那就是心靈 。
this is one of my specimens .	這是我的文章之一 。
here’s a hint to get you started .	這裡有個隱藏 , 讓你開始 。
it's not easy , but it's simple .	這並不容易 , 但很簡單 。
i want to say a few words about vision .	我想要說幾個字 , 來談談視覺 。
who doesn't love efficiency ?	誰不喜歡有效率 ?
i'm going to give you two examples quickly .	我將給你們兩個例子 。
here's an intriguing fact .	這是個有趣的事實 。
and we've got to share it with more people .	我們必須與更多人分享它 。
that's why they look familiar .	這就是為什麼他們看起來熟悉 。
or is it possible that something else is going on here ?	或者 , 可能是其他正在發生的事嗎 ?
i found out that i could laugh at myself .	我發現我能笑我自己 。
now we had another version of this experiment .	現在我們有另一個版本實驗 。
we've looked at our government oversight .	我們已經看過我們的政府 。
we're excited to have you with us .	我們很興奮 , 和我們一起 。
but it's not like that everywhere .	但它並不像這樣 。
we opened the fist section in 2009 .	我們打開了2009年的法國 。
ca: you've called it a hobby .	克里斯:你稱它為 「 好 」 。
drawn just right , still not funny enough .	畫得不好 , 還不夠好 。
and if they are , can't we change them ?	如果他們是 , 我們不能改變他們嗎 ?
what human limitations could we overcome ?	人類的限制可以克服嗎 ?
these causes have been a bit invisible .	這些原因似乎有點隱形了 。
maybe not in one year . that's the beginning .	或許不是一年 , 而是開始 。
" stop it ! " " pardon me . "	「 停 ! 」 「 別 ! 」
what was the actual question ? what did you put ?	什麼是真正的問題 ? 你在哪裡 ?
we'll always be able to read dna .	我們總是可以讀dna 。
because evolution could now happen within an individual .	因為演化可以在一個人身上發生 。
you already heard about that . you know what that means .	你已經聽過這句話 , 你知道這意味著 。
so we were really excited about working with them .	所以 , 我們真的很興奮和他們一起工作 。
but i also saw people with something else inside of them .	但我也看到了其他人在他們身上 。
i've seen my people die like flies .	我見過我的人們死於像蒼蠅 。
it's been used to great effect throughout history .	在歷史上 , 歷史上有很大的影響 。
and i am going to be their help along the way .	我會是他們的幫助 。
we had a stage manager calling the shows .	我們有一個舞台經理 , 叫做 「 秀 」 。
hundreds of tribes are waiting their turn .	數百個部落在等著他們 。
and they wait until pretty much everybody's gone .	等到他們等到幾乎每個人都沒了 。
fg: anyway , the siza thing .	好吧 , 西薩 。
i checked all of the even numbers .	我檢查了所有的數字 。
are you super involved in the alumni network ?	你是超級加州的超級人嗎 ?
the third form of power is state action , government .	第三種力量是州政府 。
this gift came to me about five months ago .	這禮物大約五個月前 。
unfortunately , the answer is yes .	不幸的是 , 答案是對的 。
you have a sense of what the americans are thinking .	你有意識到美國人在想什麼 。
that is , a real language has grammar .	那就是 , 真實語言有法語 。
this is when she had her second daughter .	這是她第二個女兒的時候 。
they teach them to work in corporations .	他們教導他們在企業工作 。
she wanted to become an independent woman .	她想要成為獨立的女人 。
one is behavioral finance is extremely powerful .	其中一個是行為財務非常強大 。
these videos are like crack for little kids .	這些影片就像是小小的孩子 。
there is things to see , there is the big challenge .	這裡有很大的挑戰
a little while later , he'd do it again .	一陣子之後 , 他會再做一次 。
it has to be part of the explanation .	它必須是解釋的一部分 。
girl spoiled before ripened .	女孩在被暴行之前 。
nasra doesn't stand a chance in there .	納斯拉並沒有站在那邊 。
it bombed , and i was fine .	它炸彈了 , 我很好 。
it preps you . it aims you .	它會向你前往你 。 它會向你介紹 。
and then it is 40 feet deep .	然後是40英尺深 。
contain and control — that was our job .	保持和控制 , 這是我們的工作 。
there are many metabolites in our body .	我們身體中有許多代謝 。
bj/dj: thank you very much .	bj:非常謝謝你 。
has he left ? is he watching the cow ?	他離開了嗎 ? 看著牛嗎 ?
it determines the type of voice you produce .	它會決定你所產生的聲音 。
it can help us understand real processes in our world .	它能幫助我們了解真實的過程 。
" give me liberty or give me death . "	「 給我死亡 。 」
nature is like a selfdriving car .	大自然就像是自動駕駛汽車 。
so , if you can imagine the full moon .	所以 , 如果你能想像一下整個月球 。
i told you . they'll go there .	我告訴你們 , 他們會去那裡 。
so wanting and liking are related .	所以 , 想要和謊言是關係的 。
often , it happens without our awareness .	通常 , 我們的意識也沒有意識 。
how do you imagine these people reacting ?	你要如何想像這些人反應 ?
so my parents banded together with other parents .	所以我的父母和其他父母一起一起 。
but the reality is that we can all do something .	但現實是 , 我們都能做些什麼 。
his friends and former students became his doctors .	他的朋友和前學生成為他的醫生 。
who am i to be president ? "	我是誰 ? 」
psychologists , figure this out .	心理學家 , 搞清楚 。
and i call this place the cloud .	我稱之為 「 雲朵 」 。
the old , sadly , we will die .	古老的悲傷 , 我們會死 。
envisage what people have never imagined .	讓人們從未想像過的事 。
we need data , we don't need help .	我們需要資料 , 我們不需要幫助 。
why should we believe what he's saying ? "	為什麼我們相信他在說什麼 ? 」
they said , " let's march . "	他們說: 「 咱們來吧 。 」
" be good to as many people as possible . "	「 盡可能盡可能 。 」
we call these objects asteroids .	我們稱之為 「 小行星 」 。
pakistan is home to 200 million people .	巴基斯坦是200萬人 。
and you were an advisor for .	你是一位顧問 。
eventually the dust settled .	最後 , 塵埃 。
js: ok . wet hands .	瓊斯:好 , 好 。
put that on the job description .	在工作描述中 , 說話 。
these two sentences can stand alone .	這兩個句子可以站出來 。
is that likely , do you think , here ?	你認為 , 這裡是嗎 ?
now , that plastic we sell .	現在 , 我們銷售的塑膠 。
ok . so most people think b is true .	好吧 , 大部分的人認為b是真的 。
the answer is not to try to slow down technology .	答案是不要嘗試慢慢的科技 。
there are two ways to change units .	有兩種方式可以改變單位 。
tell us about your article and why there .	告訴我們關於你的文章和為什麼 。
black lives matter offers answers to the why .	黑人生命很重要的答案是為什麼 。
people suffer mentally and physically .	人們受苦的精神和身體 。
i call them lessons to change the world .	我稱他們為 「 改變世界 」 。
at christmas , everything is possible . "	在聖誕節 , 一切都可能 。 」
your child does not think you're that interesting .	你的孩子不認為你是有趣的 。
the house shook as he stepped inside .	當他走進房間時 , 他走進去 。
any idea , just looking at these two pictures ?	好吧 , 只看這兩張圖片 ?
mom loved the process , the acting .	媽媽喜歡這個過程 , 動作 。
your power determines your range .	你的權力決定你的範圍 。
why do some but not all young children lie ?	為何有些 , 但不是所有年輕的孩子謊言 ?
much more fun than we're often told .	比我們常常說的還要多趣 。
in almost every case , you get the same result .	幾乎每個情況 , 你就會得到同樣的結果 。
some of them were notes saying , get out .	有些人會說 , 好吧 。
she's just turned one and started to walk .	她只是開始走路 。
because when you have children , everything is a game .	因為當你有小孩時 , 一切都是個遊戲 。
but now let's look at the other end .	但現在讓我們看看另一端 。
what have i heard during these last four days ?	在過去四天 , 我聽到的是什麼 ?
i said , " no , " you can imagine .	我說: 「 不 , 你可以想像 。 」
so what do we mean by glamour ?	所以 , 我們對於glamour有什麼意義呢 ?
and i wanted this to be my career path .	我希望這是我的職涯 。
now , we all know this . you know this .	現在 , 我們都知道這個 。 你知道的 。
the idea for my project was thus born .	我的計畫是出生的 。
that determines good teams from bad .	這決定了好的團隊 。
would they not be able to see it this way ?	他們不會看到這種方式嗎 ?
it's incredibly painful .	非常痛苦 。
it's now a theme park .	它現在是公園 。
this is basically bringing the whole thing together .	這基本上就是把整個東西結合在一起 。
that's the second landmark .	這是第二個地點 。
let's go through the evidence .	我們來看看證據 。
what's the rabbi going to say ?	拉比會說什麼 ?
because they may turn out to be a majority .	因為他們可能變成一個重大 。
this is olympus mons .	這是奧林匹克林 。
and i felt very troubled .	我覺得非常麻煩 。
i got plenty of takers .	我有很大的錢 。
he actually had a car accident .	他其實是故意的車禍 。
they do not allow us to find a common heart .	他們不允許我們找到一個共同的心 。
which ones do you need to check ?	你需要檢查嗎 ?
we talk about things in relative terms .	我們談談有關相對相關的議題 。
i grew up in south korea .	我在南韓長大 。
he did not touch me anymore .	他沒有觸碰我 。
talk to health professionals .	和健康專業人士聊聊 。
and here's a video of joseph .	這是約瑟夫的影片 。
could it be there is something more going on here ?	會發生什麼事嗎 ?
he doesn't know what's going on .	他不知道怎麼回事 。
it's absolutely fascinating .	這絕對是令人興奮的 。
and , well , what can you do with that ?	嗯 , 你能怎麼做 ?
it says " dreams " at the top .	它說: 「 夢想 」 。
i lost my hatred of my father .	我失去了我的父親 。
and they're not just focused on money .	他們不只是專注於錢 。
you can put it louder if you can .	你可以把它放大 。
so that's an advantage .	所以 , 這是個優勢 。
now we're talking scale .	現在我們談到規模 。
and she had a sense of humor .	她有幽默感 。
anybody else ? any other questions ?	其他問題嗎 ?
but thank you very much for having me !	但 , 非常謝謝你 。
thank you very much . bye bye .	非常謝謝你 。 再次謝謝 。
and we're going to read to you . "	然後我們要讀到你 。 」
they hear " my work is important to me . "	他們聽到 「 我的工作對我來說很重要 。 」
neither was true , of course .	當然 , 不是真的 。
this is much like how we learn a new language .	這就像我們如何學習新語言 。
does that sound kind of familiar ?	這聽起來有點熟悉嗎 ?
this photo was taken two weeks ago .	這張照片拍攝了兩週前 。
obviously it's increasing .	很顯然 , 它正在增加 。
what causes recessions ?	什麼會造成什麼 ?
a very specific thing happened .	一件非常特殊的事情發生了 。
we're all strands in it .	我們都在它身上 。
roy bahat: yes , i am .	roybahat:是的 , 我是 。
you get something that goes much deeper than that .	你得到了更深的東西 。
yes , this is pretheinternet .	是的 , 這是預期的 。
at first , you would've loved it .	首先 , 你會愛它 。
so we go back to the issue of ideas .	所以 , 我們回到這個想法的議題 。
there's no time to settle down .	沒有時間去解決 。
and working with ngos and building this case .	和非政府組織合作 , 建立這個案件 。
and the long transition is already well under way .	長遠的轉變已經好了 。
you're literally in your own world .	你在自己的世界中 , 其實是你自己的世界 。
yeah ? it's good ratings .	對吧 ? 它是好的 。
so we're now talking about the number .	所以 , 我們現在正在談的是數字 。
it wins or loses at that point .	它會贏或損失 。
but we're not there yet , by far .	但 , 我們還沒有 。
my mom wouldn't really like that .	我媽媽不會像這樣 。
today , i'm 6'1 " .	今天 , 我是61個 。
well , we know what they're like today .	嗯 , 我們知道他們現在是怎樣的 。
and what's the magic with them ?	牠們的魔法是什麼 ?
the first is redistribution markets .	第一種是紅化市場 。
it's quite spontaneous .	這是很快的 。
try to understand that bees are very important .	試著了解蜜蜂是很重要的 。
but what about accidental death ?	但 , 意外的死亡呢 ?
but he was convinced of this .	但他說服了這個 。
so it's not just radar .	所以 , 這不只是雷達 。
it's going to change what money is .	它會改變金錢 。
but how is sugar hiding ?	但 , 如何呢 ?
you are now immortal .	你現在是永生的 。
management did not emanate from nature .	管理並沒有從自然界中消失 。
but what is a neutron star ?	一個中子是什麼 ?
so i want to share an idea with you .	所以我想要跟大家分享一個想法 。
" what do you hope for , now ? "	「 你希望現在是什麼 ? 」
it's just something we forgot .	只是我們忘記的 。
what are you going to do with it ? "	你要怎麼做 ? 」
four , modern medicine .	四 , 現代醫學 。
the aliens made me say it .	外星人讓我說它 。
what else was i worried about ?	我擔心的是嗎 ?
why is this person telling me this story ?	為什麼這個人告訴我這個故事 ?
he certainly doesn't look like me .	他當然不會像我一樣 。
education is often of poor quality .	教育是貧窮的品質 。
everyone wrote down their personal goal .	每個人都寫下他們的個人目標 。
why do i feel like a fake ?	為什麼我覺得假如假 ?
and then it will continue forward like this .	然後它會繼續向前邁進 。
i won't elaborate .	我不喜歡 。
take human skin , for example .	例如 , 人類皮膚 。
and how old was she when she died ?	當她死時時 , 她死了多少 ?
our children sense we're out of control .	我們的孩子感受到我們是控制的 。
are they white , are they latino ?	他們是白人嗎 ?
and think of what that would do for you .	想想你能做什麼 。
let's just stop treating people . "	讓我們停止治療人們 。 」
i mean , it's just wonderful .	我是說 , 這真是太棒了 。
they are stories with a twist .	故事是兩者 。
it's the most important map of all .	它是最重要的地圖 。
that's 18 zeroes .	這是1800 。
but you shouldn't worry .	但你不應該擔心 。
you are the new kid on the block .	你是街區的新孩子 。
and he's on a mission .	他在任務中 。
this is sian ka'an .	這是史蒂芬.卡恩 。
and so what you see there is the difference .	所以你看到的差異 。
we felt very proud of ourselves .	我們覺得自己很驕傲 。
and i figured , this has to stop .	我想 , 這必須停止 。
he was a middleclass guy .	他是中產階級 。
