they're just closer to home .	他們只靠近家 。
what do we do with these numbers ?	我們該怎麼做這些數字呢 ?
second , the appliance set .	第二 , 應用程式 。
this time , the pieces fit .	此時 , 簡短的一部分 。
every building has a fountain .	每棟建築都有一座山 。
and there really were no good solutions .	沒有好的解決方案 。
every individual has a role to play .	每個人都有角色扮演 。
what are we going to do about it ?	我們要怎麼做 ?
i get where you're coming from .	我來到你從哪裡來 。
and of course it will bring great things .	當然它會帶來很好的事物 。
and they want the washing machine .	他們想要洗衣機 。
i was hit hard on my head .	我在我的頭上被撞擊 。
and i want to tell you that story .	我想告訴各位這個故事 。
" what is wrong with me ? ! "	「 對我來說 , 什麼是錯的 ? 」
an undergraduate can do it .	畢業生可以做到 。
and finally , you get a good eye .	最後 , 你得到了一個很好的眼睛 。
they were able to create something wonderful .	他們能夠創造出美妙的東西 。
let me read you the entry .	讓我來讀你們 。
my mentor is cinatl .	我的導師是cintl 。
there's musical labels .	這裡有音樂標籤 。
so this is where i come in .	這就是我來到的地方 。
this is what it's about .	這就是它的原因 。
here's how it works .	它是如何運作的 。
sb: haha !	sb:哈哈 !
what kind of world do we want ?	我們想要什麼樣的 ?
it's a massive problem .	這是個大問題 。
" it depends . "	「 它依賴 。 」
she doesn't want to fight .	她不想抗爭 。
i'm just kidding .	我只是開玩笑 。
and that gives this interesting idea .	這給了這個有趣的想法 。
you're going it right now .	你現在就這麼做了 。
now that can be daunting .	現在 , 這可能是受傷的 。
and this is from delhi .	這是來自德里的 。
and this is in 1993 .	這是1993年 。
video games are not the cause .	電玩遊戲並不是原因 。
something always seems to stop us .	總是似乎停止我們 。
people , service , profit .	人們、服務、利益 。
what are the great stories of today ?	今天的偉大故事呢 ?
and i survive .	我生存了 。
we manage all sorts of things .	我們管理各種事情 。
t , e , d .	t , d 。
and we see this kind of data .	我們看到這些數據 。
i'm sick of it .	我生病了 。
it's pretty bleak .	很不錯 。
and that's my real point .	那是我真正的重點 。
and this made me really sad .	這讓我很悲傷 。
but the problem persists .	但問題持續了 。
there's your month .	你的月球 。
you can check them out .	你可以檢查結果 。
this is something that we can solve .	這是我們能解決的問題 。
and they didn't know that .	他們不知道 。
that's not going to work .	這並不會運作 。
it's going to be amazing .	這會很棒 。
the problem is enormous .	問題是巨大的 。
and the results can be amazing .	結果很驚人 。
so that's it for now .	所以現在就這樣 。
and i believe in both of them .	我相信這兩者 。
oh , she waits for me .	喔 , 她等待我 。
why does this lesson even exist ?	為何這種教學會這樣呢 ?
you have to sell at cost .	你必須銷售成本 。
first , we teach them to see .	第一 , 我們教他們去看 。
i had an explosion .	我爆炸了 。
yet he wasn't number one .	但他不是數字 。
" oh , jesus . "	「 喔 , 耶穌 。 」
so in fact , we all win .	事實上 , 我們贏了 。
" i work , " he said .	他說: 「 我工作了 。 」
we did all kinds of research .	我們做了各種研究 。
look for the tree , and down .	看看樹木 , 和下降 。
there was a mother and three children .	有一位母親和三個孩子 。
i felt every deep pain in me .	我覺得每深深疼痛 。
and let's play this video .	讓我們來玩這個影片 。
the story was , they did meet .	故事是 , 他們遇到了 。
now take it to the last step .	再來到最後一步 。
so he's going like this .	所以他會這樣做 。
but yet , where does it end ?	但 , 終究究竟是什麼 ?
they politic with one another .	他們政治與另一種相互作用 。
so they kept on going .	所以他們繼續下去 。
there is such an opportunity right now .	現在有這樣的機會 。
so it became a cold case .	所以它變成了一個冷的案例 。
now , how many things are these ?	現在 , 有多少這些東西呢 ?
students lack perseverance .	學生缺乏 。
he said , " sunday . "	他說: 「 星期日 。 」
it was dreadful .	很糟糕 。
who should get the best ones ?	誰應該得到最好的 ?
it still outperformed them .	它仍然被剝奪了 。
but today i have been transformed .	但今天我已經被轉化了 。
they would be really useful . "	他們會很有用 。 」
you sit there , ok .	你坐在那裡 , 好 。
real languages also change over time .	現實語言也改變了時間 。
and then i get asked questions .	然後我問了問題 。
jealousy likes information .	嫉妒就像資訊一樣 。
ca: mmm .	克里斯:嗯 。
exclamation point ?	令人興奮嗎 ?
what would you say to them ?	你對他們說什麼 ?
we start from this one object .	我們從這個物體開始 。
who knows what this is ?	誰知道這是什麼 ?
his mother gave him to me .	他媽媽給他給我 。
machines have objectivity .	機器有客觀 。
another example are corals .	另一個例子是珊瑚 。
a lot of things have changed .	很多事情改變了 。
what's going on there ?	到底發生了什麼事 ?
so why not this many people ?	所以 , 為什麼不這麼多人呢 ?
now who is rational ?	誰是理性的 ?
that doesn't sell .	這不是賣淫 。
just quickly on the results .	很快就在結果上 。
let's make another one .	咱們來做另一件事 。
we talk with our hands .	我們和我們的手握手 。
she was found three months later .	她發現三個月後 。
i would have that hard conversation .	我會對對話的對話 。
there's only one africa .	只有一個非洲 。
let me give you another example .	讓我給你們另一個例子 。
i needed a better plan .	我需要一個更好的計畫 。
how would you feel about that ?	你會怎麼感覺 ?
and at first , it worked .	首先 , 它成功了 。
a: yes , you did .	a:是的 , 是的 。
it's a beautiful idea .	這是一個美麗的想法 。
so that's the end .	這就是最後的結果 。
it would help and bring attention .	它會幫助和注意力 。
something similar is happening in life .	類似在生命中發生的事情 。
they tell a lot about us .	他們告訴我們很多 。
i make them all the time .	我把他們每次都這麼做了 。
it matters a great deal .	它很重要 。
it's horrible .	很糟糕 。
that's what we do .	這就是我們所做的 。
and they want to have fun .	他們想要有樂趣 。
this is mahler .	這是mahler 。
they are grownups .	他們是成長的 。
is that crazy ?	很瘋狂嗎 ?
they trust their ears .	他們相信他們的耳朵 。
and regret .	後悔 。
i don't think so .	我不認為 。
dt: absolutely .	dt:絕對是 。
but here's the thing .	但 , 重點是 。
i feel ashamed .	我感到羞愧 。
did you even know that happened ?	你甚至知道嗎 ?
and often it does something more .	通常它會做更多的事 。
or i can say . . .	或者我可以說 。
nobody said that .	沒有人說過 。
their kids can get an education .	他們的孩子可以得到教育 。
it's just a head .	它只是個頭 。
and they could keep it going .	他們可以保持它 。
it's not a country .	這不是一個國家 。
it's now traveling .	現在正在旅行 。
but art is not for anything .	但藝術不是任何東西 。
which would you choose ?	你選擇了嗎 ?
she was mesmerized .	她是被吸引力的 。
we can take a grid .	我們可以拿出一個網絡 。
but i could not understand .	但我無法理解 。
here's the idea .	這是個想法 。
how would you test it ?	你要如何測試它 ?
thank you very much .	非常謝謝你們 。
let's do it .	讓我們來做吧 。
i can't draw .	我無法畫畫 。
i was greedy .	我是希臘 。
i can forgive .	我可以懷疑 。
tablets .	tst 。
thank you very much .	非常謝謝你們 。
because you care about them .	因為你關心他們 。
but they settled .	但他們設定了 。
so why does this matter ?	所以 , 為什麼這很重要 ?
what would this lead to ?	這會導致什麼呢 ?
but how wrong it is .	但 , 結果是怎樣的 。
how cool is that ?	很酷嗎 ?
it's not clear .	不清楚 。
it's that simple .	很簡單 。
i agree .	我同意 。
the first question is this .	第一個問題是 ,
what are they doing there ?	他們在做什麼 ?
and it went . . .	結果是......
it is knowledge .	它是知識 。
thank you very much .	非常謝謝你們 。
miigwech .	miigwech 。
thank you very much .	非常謝謝你們 。
eo: thank you .	eo:謝謝 。
thank you very much .	非常謝謝你們 。
he used shell companies .	他用了洛杉磯公司
sounds loud .	聽起來很大 。
it might change my behavior .	它可能改變我的行為 。
no , they cannot .	不 , 他們不能 。
take health care for example .	以健康照護為例 。
so curiosity .	好奇心 。
and what is the impact ?	什麼是影響呢 ?
spend a minute doing that .	花了一分鐘的時間 。
mt: perfect .	mt:完美 。
friends and family were next .	朋友和家人在下一步 。
so , i did it .	所以 , 我這麼做了 。
why would it have one ?	為何它有一種呢 ?
some ? how about 30 ?	有些 ? 三十 ?
see , like this one ?	看 , 像這樣嗎 ?
never going to happen . "	永遠不會發生 。 」
that's his name .	那是他的名字 。
that’s pretty bad .	這很糟 。
we can all do this .	我們能做到這一點 。
what happens one year later ?	一年後會發生什麼事 ?
and it starts young .	一開始是年輕 。
and the answer is yes .	答案是對的 。
what can i do ? "	我能做什麼 ? 」
they get the best deal .	他們得到最好的事 。
okay , next question .	好 , 下一個問題 。
for quite some time .	很有時間 。
so we let it happen .	我們讓它發生 。
but he could do this .	但他可以做到這一點 。
why should we care ?	我們為什麼要關心 ?
but they stop there .	但他們停止了 。
thank you so much .	非常謝謝你們 。
now listen to this .	現在聽聽這個 。
but you know what ?	但你知道嗎 ?
listen to it again .	再聽一下 。
and that was hard .	那真的很困難 。
you have more information .	你有更多資訊 。
check it .	看一下 。
this is my mother .	這是我的母親 。
so we did this .	我們這麼做了 。
school tuition .	學校直覺 。
this is so beautiful !	這真是如此美麗 !
i said okay .	我說好了 。
well , yeah .	嗯 , 是的 。
allan: no .	安:不 。
so , here goes .	所以 , 來吧 。
and this continued .	這持續了 。
but wait a minute .	但等一下 。
ca: thank you .	克里斯:謝謝 。
but then something happened .	但後來發生了 。
clap for him .	給他看 。
how did this happen ?	這是怎麼發生的 ?
is it actually possible ?	真的有可能嗎 ?
what happens is this .	發生了什麼事 。
were you feeling that ?	你覺得嗎 ?
radio data .	無線電資料 。
we are almost there .	我們幾乎在那裡 。
arabic .	阿拉伯語 。
it's children .	孩子們 。
the model works .	模型運作 。
we thought about that .	我們想一下 。
i really do .	我真的這麼做 。
so yeah .	是的 。
of course not !	當然不是 !
wooo !	哇 !
love . . .	愛......
this is wrong .	這是錯的 。
a hundred million ?	一億嗎 ?
was it fear ?	它害怕嗎 ?
i would know .	我知道 。
and what happens ?	發生什麼事呢 ?
is it working ?	是嗎 ?
stories are amazing .	故事很神奇 。
it is beautiful .	很漂亮 。
what is it ?	什麼呢 ?
there is hope .	有希望 。
audience: hi .	觀眾:嗨 。
aids .	愛滋病 。
i made this .	我這麼做了 。
thank you .	謝謝
thank you .	謝謝
okay .	好 。
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
ty:	蒂固 。
the problem ?	問題呢 ?
seven billion .	七十億 。
not really .	不是真的 。
just imagine .	想像一下 。
ok ?	好嗎 ?
wow .	哇 !
come on .	來吧 。
watch this .	看看這個 。
ow !	哇 !
thank you .	謝謝
yeah .	是的 。
whoo .	哇 !
thanks .	謝謝
all right .	好吧 。
thank you .	謝謝
thank you !	謝謝 !
thank you .	謝謝
thank you .	謝謝
why ?	為什麼 ?
and this is my most wellknown cartoon .	這是我最熟悉的漫畫 。
but we are certainly constructionists .	但是我們是肯定的指令 。
you can see the animal is about two minutes into this .	你可以看到動物大約兩分鐘 。
those have to pay tuition fees know .	那些需要付錢的罰金 。
it depends on us taking the third side .	它依賴我們第三方 。
they all have bank accounts .	他們都有銀行帳戶 。
and you think of him as nursing you .	你認為他是護士 。
this whole adventure has been a learning experience .	這整個冒險是學習經驗 。
you just know that you have certain beliefs .	你只知道你有某些信念 。
what is a carpenter with no tools ?	什麼是沒有工具呢 ?
allowances teach kids the wrong habits .	允許教孩子錯習慣 。
we're talking about practice ? "	我們談的是練習嗎 ? 」
of course , you couldn't have done that all alone .	當然 , 你無法完成這一切 。
and that can't happen in a classroom .	這不可能發生在教室裡 。
it affects people in every part of the world .	它影響了全世界的人 。
those are people that are going on an airplane .	這些人在飛機上 。
that was the only figure he recognized .	那是他所認知的 。
realworld experience is critical , also .	真實世界的經驗很重要 。
and there are two key things it's got to do .	有兩個關鍵要做的事 。
you know about objects and their properties .	你知道物品和產物 。
the younger face is getting unhappy .	年輕的臉孔不快樂 。
it was like an icu unit in the water .	它就像是水裡的水 。
so we can actually use biomaterials now .	事實上 , 我們現在可以使用生物材料 。
in our study , they are more positive .	在我們的研究中 , 他們比較正面 。
and that's what i've been working on .	這就是我一直在工作的 。
and so this is an example of how that might work .	所以這個例子是怎麼運作的
this guy is a little more contemplative .	這個傢伙更加入乎 。
after they sporulate , they do rot .	在他們調整後 , 牠們會旋轉 。
now you're seeing it deploy .	現在你看到了它爆炸 。
and why is our democracy not working ?	為什麼我們的民主不是工作呢 ?
and i went to bed every night thinking about it .	我每天晚上去思考它 。
we have the serious meme in us .	我們有嚴重的迷宮 。
turns out ants are pretty good at this .	結果發現螞蟻很擅長 。
she wanted to add soy sauce to everything .	她想要加入所有東西 。
this was a doll called barbie , right ?	這是一名叫巴比 , 對吧 ?
but belle's story was a lie .	但貝爾的故事是謊言 。
they took serious risks to learn .	他們把嚴肅的風險學習 。
but it ain't doing both . we can .	但它無法做到 。 我們能做到 。
so why should we have a good brain theory ?	所以 , 為什麼我們有好的大腦理論呢 ?
make yourself understood to the computer . "	讓自己了解電腦 。 」
she says , " you have to be all things .	她說: 「 你必須成為所有東西 。
but it has always been my dream to actually teach something .	但這一直是我夢想真正教導的東西 。
i cannot wait to see this thing come to life .	我無法等待看到這個東西來到生命 。
some people buy private security .	有些人買私人安全 。
there were four different versions of this .	這裡有四種不同的版本 。
the truth is that we don't know enough yet .	事實是 , 我們還不知道足夠 。
we pursue our individual goals .	我們追求個人目標 。
i collaborate with bacteria .	我與細菌合作 。
let's choose the world that we want .	讓我們選擇這個世界 。
they talked very little about politics .	他們談到政治 。
okay , so let's be generous .	好吧 , 讓我們很慷慨 。
governance is a serious issue .	治理是嚴重的問題 。
this represents an eightyear time span .	這代表八年的時間 。
that is mindbody dualism right there .	這就是心靈的自主權 。
this is one of my specimens .	這是我的其中之一 。
here’s a hint to get you started .	這裡有個隱藏 。
it's not easy , but it's simple .	這並不容易 , 但簡單 。
i want to say a few words about vision .	我想說幾個字眼 。
who doesn't love efficiency ?	誰不喜歡效率 ?
i'm going to give you two examples quickly .	我要給你們兩個例子 。
here's an intriguing fact .	這裡有個很棒的事實 。
and we've got to share it with more people .	我們必須和更多人分享 。
that's why they look familiar .	這就是為什麼他們看起來熟悉 。
or is it possible that something else is going on here ?	或者 , 是否有可能在其他地方發生 ?
i found out that i could laugh at myself .	我發現我可以笑我自己 。
now we had another version of this experiment .	現在我們做了另一個版本 。
we've looked at our government oversight .	我們看到了我們的政府 。
we're excited to have you with us .	我們很興奮與我們一起 。
but it's not like that everywhere .	但它並不像這樣 。
we opened the fist section in 2009 .	我們在2009年開放了聯合國 。
ca: you've called it a hobby .	克里斯:你稱它為 「 快樂 」 。
drawn just right , still not funny enough .	只是對的 , 仍然不夠樂趣 。
and if they are , can't we change them ?	如果他們是 , 我們不能改變他們 ?
what human limitations could we overcome ?	人類限制的限制是什麼 ?
these causes have been a bit invisible .	這些因素有些隱形 。
maybe not in one year . that's the beginning .	或許不是一年 , 而是開始 。
" stop it ! " " pardon me . "	「 停止 ! 」 「 停止 ! 」
what was the actual question ? what did you put ?	實際問題是什麼 ? 你在哪裡 ?
we'll always be able to read dna .	我們總是可以讀dna 。
because evolution could now happen within an individual .	因為進化可以發生在一個人身上 。
you already heard about that . you know what that means .	你已經聽過了 , 你知道這意味著什麼 。
so we were really excited about working with them .	所以 , 我們非常興奮和他們一起工作 。
but i also saw people with something else inside of them .	但我也看到其他人在他們身上做的事 。
i've seen my people die like flies .	我看過我的人們死於像蒼蠅 。
it's been used to great effect throughout history .	它被用來對歷史的影響 。
and i am going to be their help along the way .	我將會是他們的幫助 。
we had a stage manager calling the shows .	我們有一個階級管理者稱它為節目 。
hundreds of tribes are waiting their turn .	數百個部落在等待他們 。
and they wait until pretty much everybody's gone .	等到他們等到不久 , 他們等到幾乎每個人都離開了 。
fg: anyway , the siza thing .	法:是 , za 。
i checked all of the even numbers .	我檢查了所有數字 。
are you super involved in the alumni network ?	你超級加州的超級聯絡嗎 ?
the third form of power is state action , government .	第三種力量是州政府 。
this gift came to me about five months ago .	這禮物給了我五個月前 。
unfortunately , the answer is yes .	不幸的是 , 答案是的 。
you have a sense of what the americans are thinking .	美國人在想什麼 。
that is , a real language has grammar .	真正的語言有法律 。
this is when she had her second daughter .	這是她第二個女兒 。
they teach them to work in corporations .	他們教他們在企業中工作 。
she wanted to become an independent woman .	她想要成為獨立的女人 。
one is behavioral finance is extremely powerful .	其中一個是非常強大的財務 。
these videos are like crack for little kids .	這些影片就像是小孩子一樣 。
there is things to see , there is the big challenge .	這裡有大挑戰 。
a little while later , he'd do it again .	幾年後 , 他再次做 。
it has to be part of the explanation .	它必須是解釋的一部分 。
girl spoiled before ripened .	女孩被綁架 。
nasra doesn't stand a chance in there .	娜莎拉沒有站在那裡 。
it bombed , and i was fine .	它炸彈了 , 我很好 。
it preps you . it aims you .	預防你 。 它是你 。
and then it is 40 feet deep .	然後它是40英尺深 。
contain and control — that was our job .	保持和控制 , 就是我們的工作 。
there are many metabolites in our body .	我們身體中有許多代謝 。
bj/dj: thank you very much .	布:非常謝謝你們 。
has he left ? is he watching the cow ?	他離開了嗎 ? 看著牛嗎 ?
it determines the type of voice you produce .	它決定你所產生的聲音 。
it can help us understand real processes in our world .	它能幫助我們了解真正的過程 。
" give me liberty or give me death . "	「 給我自由或給我死 。 」
nature is like a selfdriving car .	大自然就像自動駕駛車 。
so , if you can imagine the full moon .	所以 , 如果你想像一下整個月球 。
i told you . they'll go there .	我告訴你們 , 他們會去那裡 。
so wanting and liking are related .	所以想要和謊言是相對的 。
often , it happens without our awareness .	通常 , 沒有我們的意識 。
how do you imagine these people reacting ?	你如何想像這些人反應呢 ?
so my parents banded together with other parents .	所以我的父母和其他父母相同 。
but the reality is that we can all do something .	但現實是 , 我們能做些什麼 。
his friends and former students became his doctors .	他的朋友和前學生成為他的醫生 。
who am i to be president ? "	我是誰 ? 」
psychologists , figure this out .	心理學家 , 搞清楚 。
and i call this place the cloud .	我稱之為雲端 。
the old , sadly , we will die .	很悲傷的是 , 我們會死 。
envisage what people have never imagined .	人們從來沒有想像過 。
we need data , we don't need help .	我們需要資料 , 我們不需要幫助 。
why should we believe what he's saying ? "	為什麼我們相信他在說什麼 ? 」
they said , " let's march . "	他們說: 「 咱們來吧 ! 」
" be good to as many people as possible . "	「 好好多人是好的 。 」
we call these objects asteroids .	我們稱之為 「 小行星 」 。
pakistan is home to 200 million people .	巴基斯坦是2000萬人 。
and you were an advisor for .	你是一位建議者 。
eventually the dust settled .	最後 , 終於毀滅了 。
js: ok . wet hands .	js:好 , 手 。
put that on the job description .	把這個工作描述為 「 工作 」 。
these two sentences can stand alone .	這兩個句子可以站出來 。
is that likely , do you think , here ?	你覺得嗎 ?
now , that plastic we sell .	現在 , 我們銷售的塑膠 。
ok . so most people think b is true .	好 , 大部分的人認為b是真的 。
the answer is not to try to slow down technology .	答案不是要試著慢慢下來 。
there are two ways to change units .	有兩種方法可以改變單位 。
tell us about your article and why there .	跟我們談談你的文章 , 和為什麼會這樣 。
black lives matter offers answers to the why .	黑人生命很重要的原因 。
people suffer mentally and physically .	人們會痛苦和身體 。
i call them lessons to change the world .	我稱他們為 「 改變世界 」 。
at christmas , everything is possible . "	聖誕節 , 一切都有可能 。 」
your child does not think you're that interesting .	你的孩子不覺得你很有趣 。
the house shook as he stepped inside .	當他走進房子時 , 他走進了 。
any idea , just looking at these two pictures ?	好吧 , 看看這些兩張照片嗎 ?
mom loved the process , the acting .	媽媽喜歡這個過程 , 行為 。
your power determines your range .	你的權力決定你的範圍 。
why do some but not all young children lie ?	為何這些小兒童謊言呢 ?
much more fun than we're often told .	比我們常常說的更有趣 。
in almost every case , you get the same result .	幾乎每個情況下 , 你得到同樣的結果 。
some of them were notes saying , get out .	有些人在說 , 離開了 。
she's just turned one and started to walk .	她剛剛開始走路 。
because when you have children , everything is a game .	因為當你有孩子時 , 一切都是遊戲 。
but now let's look at the other end .	現在我們來看看另一端 。
what have i heard during these last four days ?	在過去四天內 , 我聽到什麼 ?
i said , " no , " you can imagine .	我說: 「 不 , 你可以想像 。
so what do we mean by glamour ?	所以 , 魅惑是什麼樣子 ?
and i wanted this to be my career path .	我想要這個成為我的職涯 。
now , we all know this . you know this .	現在 , 我們都知道這個 。 你知道嗎 ?
the idea for my project was thus born .	我計畫的主題是出生 。
that determines good teams from bad .	決定好的團隊從壞事 。
would they not be able to see it this way ?	他們不會看到這種方式嗎 ?
it's incredibly painful .	非常痛苦 。
it's now a theme park .	現在這是一個公園 。
this is basically bringing the whole thing together .	這基本上把整個東西結合在一起 。
that's the second landmark .	那是第二個標記 。
let's go through the evidence .	讓我們來看看證據 。
what's the rabbi going to say ?	拉貝爾會說什麼 ?
because they may turn out to be a majority .	因為他們可能變成了大部份 。
this is olympus mons .	這是奧林匹克森林 。
and i felt very troubled .	我覺得非常麻煩 。
i got plenty of takers .	我得到了大量的手術 。
he actually had a car accident .	他實際上有個車禍 。
they do not allow us to find a common heart .	他們不允許我們找到共同的心臟 。
which ones do you need to check ?	你需要檢查哪些 ?
we talk about things in relative terms .	我們談到相對的事物 。
i grew up in south korea .	我在南韓長大 。
he did not touch me anymore .	他沒有觸摸我 。
talk to health professionals .	和健康專業談談 。
and here's a video of joseph .	這是joseph的影片 。
could it be there is something more going on here ?	這裡有更多東西嗎 ?
he doesn't know what's going on .	他不知道接下來發生什麼事 。
it's absolutely fascinating .	這絕對是很棒的 。
and , well , what can you do with that ?	那麼 , 你該怎麼做呢 ?
it says " dreams " at the top .	它說 「 夢想 」 。
i lost my hatred of my father .	我失去了我的父親 。
and they're not just focused on money .	他們不只關注在錢上 。
you can put it louder if you can .	你可以把它放大一點 。
so that's an advantage .	所以這是優勢 。
now we're talking scale .	現在我們正在談大規模 。
and she had a sense of humor .	她有幽默感 。
anybody else ? any other questions ?	其他問題嗎 ?
but thank you very much for having me !	但非常感謝各位 !
thank you very much . bye bye .	非常謝謝你們 。
and we're going to read to you . "	我們會讀到你 。 」
they hear " my work is important to me . "	他們聽到 「 我的工作對我來說很重要 。 」
neither was true , of course .	當然 , 不是真的 。
this is much like how we learn a new language .	這就像是如何學習新語言 。
does that sound kind of familiar ?	這聽起來有點熟悉嗎 ?
this photo was taken two weeks ago .	這張照片是兩週前 。
obviously it's increasing .	顯然它正在增加 。
what causes recessions ?	什麼會導致衰退呢 ?
a very specific thing happened .	一個非常特定的事情發生 。
we're all strands in it .	我們都在裡面 。
roy bahat: yes , i am .	roybahat:是的 , 我是的 。
you get something that goes much deeper than that .	你能得到更深的東西 。
yes , this is pretheinternet .	是的 , 是的 , 是的 。
at first , you would've loved it .	首先 , 你會愛它 。
so we go back to the issue of ideas .	我們回到這個想法的概念 。
there's no time to settle down .	沒有時間坐下來 。
and working with ngos and building this case .	與非政府組織合作 , 建立這個案件 。
and the long transition is already well under way .	長久以來的轉變已經好了 。
you're literally in your own world .	你在你自己的世界中找到了 。
yeah ? it's good ratings .	是的嗎 ? 很好的 。
so we're now talking about the number .	所以 , 我們現在正在談論這個數字 。
it wins or loses at that point .	它會贏得或失敗 。
but we're not there yet , by far .	但 , 目前還沒有 。
my mom wouldn't really like that .	我媽媽不喜歡這樣 。
today , i'm 6'1 " .	今天 , 我是61個 。
well , we know what they're like today .	嗯 , 我們知道他們今天的樣子 。
and what's the magic with them ?	他們的魔術是什麼 ?
the first is redistribution markets .	第一個是紅化市場 。
it's quite spontaneous .	這很有趣 。
try to understand that bees are very important .	試著了解蜜蜂是很重要的 。
but what about accidental death ?	但意外的死亡呢 ?
but he was convinced of this .	但他說服了這個 。
so it's not just radar .	所以 , 這不只是雷達 。
it's going to change what money is .	它會改變金錢 。
but how is sugar hiding ?	但 , 糖是什麼樣子呢 ?
you are now immortal .	你現在是忘記的 。
management did not emanate from nature .	管理不是從自然中得到的 。
but what is a neutron star ?	但一個中子星是什麼 ?
so i want to share an idea with you .	所以我想和你們分享一個想法 。
" what do you hope for , now ? "	「 你希望什麼 ? 」
it's just something we forgot .	它只是我們忘記的東西 。
what are you going to do with it ? "	你要怎麼做 ? "
four , modern medicine .	四 , 現代醫學 。
the aliens made me say it .	外星人讓我說它 。
what else was i worried about ?	我擔心什麼呢 ?
why is this person telling me this story ?	為什麼這個人告訴我這個故事呢 ?
he certainly doesn't look like me .	他肯定看起來不像我 。
education is often of poor quality .	教育通常是窮品質 。
everyone wrote down their personal goal .	每個人都寫下自己的個人目標 。
why do i feel like a fake ?	為什麼我覺得假如假 ?
and then it will continue forward like this .	然後它會繼續繼續前進 。
i won't elaborate .	我不精彩 。
take human skin , for example .	例如 , 人類皮膚 。
and how old was she when she died ?	當她死時 , 她死了多少 ?
our children sense we're out of control .	我們的孩子覺得我們無法控制 。
are they white , are they latino ?	他們是白人 , 他們是白人嗎 ?
and think of what that would do for you .	想想看你會怎麼做 。
let's just stop treating people . "	讓我們停止治療人們 。 」
i mean , it's just wonderful .	我是說 , 這真是太棒了 。
they are stories with a twist .	他們是故事的 。
it's the most important map of all .	它是最重要的地圖 。
that's 18 zeroes .	那是1800 。
but you shouldn't worry .	但你不擔心 。
you are the new kid on the block .	你是新的孩子 。
and he's on a mission .	他在一個任務中 。
this is sian ka'an .	這是san.ka 。
and so what you see there is the difference .	所以你看到的是差異 。
we felt very proud of ourselves .	我們覺得自己很驕傲 。
and i figured , this has to stop .	我想 , 這必須停止 。
he was a middleclass guy .	他是中產階級的人 。
and this is ubiquitous .	這真是令人難以置信 。
and women can be heroes , too .	女性也可以成為英雄 。
but i decided not to have this treatment .	但我決定不用這種治療 。
