they're just closer to home .	他們只靠近家 。
or i can say . . .	或者我可以說...
nobody said that .	沒有人說過 。
their kids can get an education .	他們的孩子們可以得到教育 。
it's just a head .	它只是個頭 。
and they could keep it going .	他們可以繼續下去 。
it's not a country .	不是國家 。
it's now traveling .	現在正在旅行 。
but art is not for anything .	但藝術不是任何東西 。
which would you choose ?	你選擇了嗎 ?
she was mesmerized .	她是混亂的 。
we can take a grid .	我們可以用一個網絡 。
but i could not understand .	但我無法理解 。
here's the idea .	這是這個想法 。
how would you test it ?	你該怎麼測試呢 ?
thank you very much .	謝謝
let's do it .	我們來做吧 。
i can't draw .	我無法繪畫 。
i was greedy .	我是希臘 。
i can forgive .	我可以懷孕 。
tablets .	桌子 。
thank you very much .	謝謝
because you care about them .	因為你關心他們 。
but they settled .	但他們設定了 。
so why does this matter ?	所以 , 為什麼這很重要 ?
what would this lead to ?	這會導致什麼呢 ?
but how wrong it is .	但錯了 。
how cool is that ?	很酷嗎 ?
it's not clear .	很明顯 。
it's that simple .	很簡單 。
i agree .	我同意 。
the first question is this .	第一個問題是 。
what are they doing there ?	他們在做什麼 ?
and it went . . .	然後它......
it is knowledge .	它是知識 。
thank you very much .	謝謝
miigwech .	密碼 。
thank you very much .	謝謝
eo: thank you .	eo:謝謝你 。
thank you very much .	謝謝
he used shell companies .	他用了公司 。
sounds loud .	聲音很大 。
it might change my behavior .	它可能改變我的行為 。
no , they cannot .	不 , 他們不能 。
take health care for example .	舉例來說 ,
so curiosity .	好奇心 。
and what is the impact ?	什麼影響呢 ?
spend a minute doing that .	花了一分鐘 。
mt: perfect .	mt:完美 。
friends and family were next .	朋友和家人 。
so , i did it .	所以我做了 。
why would it have one ?	為什麼會這樣 ?
some ? how about 30 ?	有些 ? 三十 ?
see , like this one ?	看 , 像這樣嗎 ?
never going to happen . "	永遠不會發生 。 」
that's his name .	這是他的名字 。
that’s pretty bad .	這很糟糕 。
we can all do this .	我們都可以做到 。
what happens one year later ?	一年後會發生什麼事 ?
and it starts young .	它開始年輕 。
and the answer is yes .	答案是的 。
what can i do ? "	我可以做什麼 ? 」
they get the best deal .	他們會得到最好的 。
okay , next question .	好 , 下一個問題 。
for quite some time .	很久以前 。
so we let it happen .	所以我們就這樣做 。
but he could do this .	但他可以做到 。
why should we care ?	為什麼我們要關心 ?
but they stop there .	但他們停止了 。
thank you so much .	謝謝
now listen to this .	現在聽一下 。
but you know what ?	但你知道嗎 ?
listen to it again .	再次聽到它 。
and that was hard .	這很困難 。
you have more information .	你有更多資訊 。
check it .	看一下 。
this is my mother .	這是我的母親 。
so we did this .	我們做到了 。
school tuition .	學校直覺 。
this is so beautiful !	如此美麗 !
i said okay .	我說好了 。
well , yeah .	嗯 , 是的 。
allan: no .	安:不 。
so , here goes .	所以 , 來吧 。
and this continued .	這持續了 。
but wait a minute .	但等一下 。
ca: thank you .	克里斯:謝謝
but then something happened .	但後來發生了 。
clap for him .	對他來說 。
how did this happen ?	這是怎麼回事 ?
is it actually possible ?	是不可能的嗎 ?
what happens is this .	事情發生了 。
were you feeling that ?	你覺得嗎 ?
radio data .	無線電 。
we are almost there .	我們幾乎都在那裡 。
arabic .	阿拉伯語 。
it's children .	這是孩童 。
the model works .	模式運作 。
we thought about that .	我們想一下 。
i really do .	我真的做到了 。
so yeah .	沒錯 。
of course not !	當然不是 !
wooo !	噢 !
love . . .	愛......
this is wrong .	這是錯的 。
a hundred million ?	一億人呢 ?
was it fear ?	它害怕嗎 ?
i would know .	我知道 。
and what happens ?	發生了什麼事呢 ?
is it working ?	它是否有效嗎 ?
stories are amazing .	故事很棒 。
it is beautiful .	很美麗 。
what is it ?	到底是什麼 ?
there is hope .	有希望 。
audience: hi .	觀眾:嗨 。
aids .	愛滋病 。
i made this .	我做了這個 。
thank you .	謝謝
thank you .	謝謝
okay .	好吧 。
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
thank you .	謝謝
ty:	蒂娜:
the problem ?	問題呢 ?
seven billion .	七十億
not really .	不是真的 。
just imagine .	想像一下 。
ok ?	好嗎 ?
wow .	哇 !
come on .	來吧 。
watch this .	看看這個 。
ow !	哇 !
thank you .	謝謝
yeah .	是的 。
whoo .	誰 。
thanks .	感謝 。
all right .	好吧 。
thank you .	謝謝
thank you !	謝謝
thank you .	謝謝
thank you .	謝謝
why ?	為什麼 ?
and this is my most wellknown cartoon .	這是我最熟悉的漫畫
but we are certainly constructionists .	但我們當然是指導者 。
you can see the animal is about two minutes into this .	你可以看到動物大約兩分鐘 。
those have to pay tuition fees know .	那些需要付錢的罰金 。
it depends on us taking the third side .	它依賴我們第三次 。
they all have bank accounts .	他們都有銀行帳戶 。
and you think of him as nursing you .	你認為他是養育你 。
this whole adventure has been a learning experience .	整個冒險是學習經驗 。
you just know that you have certain beliefs .	你只知道你有某種信仰 。
what is a carpenter with no tools ?	沒有工具的工具呢 ?
allowances teach kids the wrong habits .	允許教導孩子錯習慣 。
we're talking about practice ? "	我們談到練習嗎 ? 」
of course , you couldn't have done that all alone .	當然 , 你無法完成這一切 。
and that can't happen in a classroom .	這不可能發生在教室裡 。
it affects people in every part of the world .	它會影響全世界各地的人 。
those are people that are going on an airplane .	那些人在飛機上 。
that was the only figure he recognized .	這就是他所認知的 。
realworld experience is critical , also .	現實世界的經驗很重要 。
and there are two key things it's got to do .	其中有兩項關鍵事情 。
you know about objects and their properties .	你知道物體和特性 。
the younger face is getting unhappy .	年輕人面對不幸福 。
it was like an icu unit in the water .	它就像在水裡一樣 。
so we can actually use biomaterials now .	所以我們現在可以用生物材料 。
in our study , they are more positive .	在我們的研究中 , 他們比較正面 。
and that's what i've been working on .	這就是我一直在做的事 。
and so this is an example of how that might work .	所以這是個例子 。
this guy is a little more contemplative .	這個傢伙更加入口 。
after they sporulate , they do rot .	經過工程時 , 牠們旋轉了 。
now you're seeing it deploy .	現在你看到了它 。
and why is our democracy not working ?	為什麼我們民主不在工作呢 ?
and i went to bed every night thinking about it .	我每天晚上睡覺 。
we have the serious meme in us .	我們有嚴重的迷人 。
turns out ants are pretty good at this .	結果發現螞蟻很擅長 。
she wanted to add soy sauce to everything .	她想要加入所有東西 。
this was a doll called barbie , right ?	這是一個叫芭比 , 對吧 ?
but belle's story was a lie .	但貝爾的故事是謊言 。
they took serious risks to learn .	他們有嚴肅的風險 。
but it ain't doing both . we can .	但這兩者都無法做到 。
so why should we have a good brain theory ?	為什麼我們有好的大腦理論呢 ?
make yourself understood to the computer . "	讓自己了解電腦 。 」
she says , " you have to be all things .	她說: 「 你必須成為所有東西 。
but it has always been my dream to actually teach something .	但它一直是我夢想真正教導的東西 。
i cannot wait to see this thing come to life .	我無法等待看到這東西來生活 。
some people buy private security .	有些人買私人安全 。
there were four different versions of this .	這裡有四種不同的版本
the truth is that we don't know enough yet .	事實是 , 我們還不知道足夠 。
we pursue our individual goals .	我們追求自己的個人目標 。
i collaborate with bacteria .	我和細菌合作 。
let's choose the world that we want .	讓我們選擇我們想要的世界 。
they talked very little about politics .	他們談到政治 。
okay , so let's be generous .	好吧 , 我們很慷慨 。
governance is a serious issue .	治理是嚴肅的問題 。
this represents an eightyear time span .	這代表八年的時間 。
that is mindbody dualism right there .	這是心靈的義大利 。
this is one of my specimens .	這是我其中之一 。
here’s a hint to get you started .	這裡有個隱藏 。
it's not easy , but it's simple .	這並不容易 , 但很簡單 。
i want to say a few words about vision .	我想要說幾個詞 。
who doesn't love efficiency ?	誰不喜歡效率 ?
i'm going to give you two examples quickly .	我要給各位兩個例子 。
here's an intriguing fact .	這是個有趣的事實 。
and we've got to share it with more people .	我們必須和更多人分享 。
that's why they look familiar .	這就是為什麼他們看起來熟悉 。
or is it possible that something else is going on here ?	或者 , 可能還有其他事情發生嗎 ?
i found out that i could laugh at myself .	我發現我可以笑自己 。
now we had another version of this experiment .	現在我們做了另一個版本 。
we've looked at our government oversight .	我們已經看過我們的政府 。
we're excited to have you with us .	我們很興奮與我們分享 。
but it's not like that everywhere .	但它並不像這樣 。
we opened the fist section in 2009 .	我們開放了2009年的法案 。
ca: you've called it a hobby .	克里斯:你稱它為 「 愛 」 。
drawn just right , still not funny enough .	畫畫是對的 , 還不夠好 。
and if they are , can't we change them ?	如果他們是 , 我們不能改變他們嗎 ?
what human limitations could we overcome ?	人類的限制可以克服嗎 ?
these causes have been a bit invisible .	這些因素有些隱形 。
maybe not in one year . that's the beginning .	可能不是一年 , 而是一開始 。
" stop it ! " " pardon me . "	「 停止 ! 」 「 別 ! 」
what was the actual question ? what did you put ?	真正的問題是什麼 ? 你到底是什麼樣子 ?
we'll always be able to read dna .	我們總是可以讀dna 。
because evolution could now happen within an individual .	因為演化可以發生在個人身上 。
you already heard about that . you know what that means .	你們已經聽過了 。 你知道那是什麼意思 。
so we were really excited about working with them .	我們很興奮和他們一起工作 。
but i also saw people with something else inside of them .	但我也看到其他人在他們身上 。
i've seen my people die like flies .	我看過我的人們死於像蒼蠅一樣 。
it's been used to great effect throughout history .	在歷史上一直都很有效 。
and i am going to be their help along the way .	然後我將它們的幫助 。
we had a stage manager calling the shows .	我們有了一個階級管理員 。
hundreds of tribes are waiting their turn .	數百次的部落在等待他們 。
and they wait until pretty much everybody's gone .	等到他們等到所有人都不見了 。
fg: anyway , the siza thing .	fg:無論如何 。
i checked all of the even numbers .	我檢查了所有數字 。
are you super involved in the alumni network ?	你超越了阿姆尼網路嗎 ?
the third form of power is state action , government .	第三種力量是行動、政府
this gift came to me about five months ago .	這份禮物大約五個月前 。
unfortunately , the answer is yes .	不幸的是 , 答案是 。
you have a sense of what the americans are thinking .	你有感受到美國人在想什麼 。
that is , a real language has grammar .	這是真正的語言 。
this is when she had her second daughter .	這是她第二次女兒 。
they teach them to work in corporations .	他們教導他們在企業工作 。
she wanted to become an independent woman .	她想要成為獨立的女性 。
one is behavioral finance is extremely powerful .	一個行為財務是非常強大的 。
these videos are like crack for little kids .	這些影片就像是小孩子 。
there is things to see , there is the big challenge .	這裡有大挑戰 。
a little while later , he'd do it again .	幾年後 , 他會再做一次 。
it has to be part of the explanation .	它必須成為解釋的解釋 。
girl spoiled before ripened .	女孩在哭泣 。
nasra doesn't stand a chance in there .	nasra沒有站在這裡 。
it bombed , and i was fine .	它炸彈了 , 我很好 。
it preps you . it aims you .	它會預期你 。 它會給你 。
and then it is 40 feet deep .	然後它是40英尺深 。
contain and control — that was our job .	保持和控制 , 這是我們的工作 。
there are many metabolites in our body .	我們的身體有很多陳述 。
bj/dj: thank you very much .	bjanddj:謝謝各位
has he left ? is he watching the cow ?	他離開嗎 ? 看著牛仔褲嗎 ?
it determines the type of voice you produce .	它決定你所產生的聲音 。
it can help us understand real processes in our world .	它可以幫助我們了解現實的過程 。
" give me liberty or give me death . "	「 給我死亡 。 」
nature is like a selfdriving car .	大自然就像是自動駕駛車 。
so , if you can imagine the full moon .	所以 , 如果你能想像整個月球 。
i told you . they'll go there .	我告訴各位 , 他們會去那裡 。
so wanting and liking are related .	所以 , 想要和謊言是相關的 。
often , it happens without our awareness .	通常 , 我們意識到沒有意識 。
how do you imagine these people reacting ?	你要如何想像這些人反應 ?
so my parents banded together with other parents .	所以我的父母跟其他父母相同 。
but the reality is that we can all do something .	但現實是 , 我們能做些什麼 。
his friends and former students became his doctors .	他的朋友和前學生成為他的醫生 。
who am i to be president ? "	我是誰總統 ? 」
psychologists , figure this out .	心理學家 , 找出答案 。
and i call this place the cloud .	我稱之為雲端 。
the old , sadly , we will die .	古老的悲傷 , 我們會死 。
envisage what people have never imagined .	人們從來沒有想像過 。
we need data , we don't need help .	我們需要數據 , 我們不需要協助 。
why should we believe what he's saying ? "	為什麼我們相信他說什麼 ? 」
they said , " let's march . "	他們說: 「 咱們來吧 ! 」
" be good to as many people as possible . "	「 好好多人 。 」
we call these objects asteroids .	我們稱之為小小行星 。
pakistan is home to 200 million people .	巴基斯坦是200萬人 。
and you were an advisor for .	你是建議 。
eventually the dust settled .	最後 , 終結了 。
js: ok . wet hands .	js:ok.
put that on the job description .	把這份工作描述 。
these two sentences can stand alone .	這兩個句子可以獨立 。
is that likely , do you think , here ?	你覺得這不是嗎 ?
now , that plastic we sell .	現在 , 我們銷售的塑膠
ok . so most people think b is true .	好吧 , 大部分人認為b是真的 。
the answer is not to try to slow down technology .	答案是不要試著慢慢下來 。
there are two ways to change units .	有兩個方法可以改變單位 。
tell us about your article and why there .	告訴我們關於你的文章 。
black lives matter offers answers to the why .	黑人生命很重要 。
people suffer mentally and physically .	人們會受苦和身體 。
i call them lessons to change the world .	我稱他們為 「 改變世界 」 。
at christmas , everything is possible . "	在聖誕節 , 一切都可能 。 」
your child does not think you're that interesting .	你的孩子不覺得你很有趣 。
the house shook as he stepped inside .	當他走進房間時 , 房子看起來就像他走進去 。
any idea , just looking at these two pictures ?	看看這兩張照片嗎 ?
mom loved the process , the acting .	媽媽喜歡過程 , 活動 。
your power determines your range .	你的權力決定你的範圍 。
why do some but not all young children lie ?	為什麼有些人會這麼做 , 但不是所有年輕的孩子謊言 ?
much more fun than we're often told .	比我們常常說的 。
in almost every case , you get the same result .	在幾乎每個情況下 , 你得到同樣的結果 。
some of them were notes saying , get out .	有一些人說 , 沒錯 。
she's just turned one and started to walk .	她剛剛開始走路 。
because when you have children , everything is a game .	因為當你有孩子 , 一切都是遊戲 。
but now let's look at the other end .	但現在我們來看看另一端 。
what have i heard during these last four days ?	在過去四天中我聽到的是什麼 ?
i said , " no , " you can imagine .	我說: 「 不 , 你可以想像 。 」
so what do we mean by glamour ?	所以 , 我們的意思是什麼意思呢 ?
and i wanted this to be my career path .	我希望這是我的職涯 。
now , we all know this . you know this .	我們都知道這一點 。
the idea for my project was thus born .	我這個計畫的概念是出生 。
that determines good teams from bad .	這決定了好的團隊 。
would they not be able to see it this way ?	他們不能看到這樣嗎 ?
it's incredibly painful .	非常痛苦 。
it's now a theme park .	現在是公園 。
this is basically bringing the whole thing together .	這基本上就是把整個東西結合起來 。
that's the second landmark .	這是第二個土地 。
let's go through the evidence .	我們來看看證據 。
what's the rabbi going to say ?	老鼠會說什麼呢 ?
because they may turn out to be a majority .	因為他們可能變成了重大 。
this is olympus mons .	這是奧林匹克林 。
and i felt very troubled .	我覺得很困擾 。
i got plenty of takers .	我有大量的手術 。
he actually had a car accident .	他真的有車禍 。
they do not allow us to find a common heart .	他們不允許我們找到共同的心 。
which ones do you need to check ?	你需要檢查嗎 ?
we talk about things in relative terms .	我們談到有關的事情 。
i grew up in south korea .	我在南韓長大 。
he did not touch me anymore .	他沒有接觸我 。
talk to health professionals .	和健康專業談談 。
and here's a video of joseph .	這是約瑟夫的影片
could it be there is something more going on here ?	這裡有更多東西嗎 ?
he doesn't know what's going on .	他不知道發生什麼事 。
it's absolutely fascinating .	這絕對是很棒的 。
and , well , what can you do with that ?	那麼 , 你該怎麼做呢 ?
it says " dreams " at the top .	它說: 「 夢想 」 。
i lost my hatred of my father .	我失去了我的父親 。
and they're not just focused on money .	他們不只專注於錢 。
you can put it louder if you can .	你可以把它放大 。
so that's an advantage .	所以這是優勢 。
now we're talking scale .	現在我們正在談規模 。
and she had a sense of humor .	她有幽默感 。
anybody else ? any other questions ?	其他人 ? 其他問題 ?
but thank you very much for having me !	但非常感謝大家 !
thank you very much . bye bye .	謝謝 。
and we're going to read to you . "	然後我們會閱讀你 。 」
they hear " my work is important to me . "	他們聽到 「 我的工作很重要 。 」
neither was true , of course .	當然 , 沒錯 。
this is much like how we learn a new language .	這就像是我們學習新語言 。
does that sound kind of familiar ?	這聽起來有點熟悉嗎 ?
this photo was taken two weeks ago .	這張照片是兩週前拍攝的 。
obviously it's increasing .	顯然它是增加 。
what causes recessions ?	什麼會導致衰退呢 ?
a very specific thing happened .	特別的事情發生了 。
we're all strands in it .	我們都在它身上 。
roy bahat: yes , i am .	是的 , 我是的 。
you get something that goes much deeper than that .	你得到了更深的東西 。
yes , this is pretheinternet .	是的 , 是的 , 是的 。
at first , you would've loved it .	首先 , 你喜歡它 。
so we go back to the issue of ideas .	所以我們回到這個想法的概念 。
there's no time to settle down .	沒有時間停下來 。
and working with ngos and building this case .	和非政府組織合作 , 建立這個案件 。
and the long transition is already well under way .	長遠的轉變已經好了 。
you're literally in your own world .	你在自己的世界裡真的存在 。
yeah ? it's good ratings .	是啊 ? 很好的 。
so we're now talking about the number .	我們現在正在談到數字 。
it wins or loses at that point .	它贏得或損失 。
but we're not there yet , by far .	但目前我們還沒有 。
my mom wouldn't really like that .	我媽媽不喜歡這樣 。
today , i'm 6'1 " .	今天 , 我是61歲 。
well , we know what they're like today .	嗯 , 我們知道他們今天的樣子 。
and what's the magic with them ?	牠們的魔法是什麼 ?
the first is redistribution markets .	第一種是分配市場 。
it's quite spontaneous .	這是很快的 。
try to understand that bees are very important .	試著了解蜜蜂是很重要的 。
but what about accidental death ?	但 , 意外發生了什麼事 ?
but he was convinced of this .	但他說服了 。
so it's not just radar .	所以 , 這不只是雷達 。
it's going to change what money is .	它會改變金錢 。
but how is sugar hiding ?	但是 , 蘇格林是怎麼回事 ?
you are now immortal .	你現在是免費的 。
management did not emanate from nature .	管理不是從自然而來 。
but what is a neutron star ?	但什麼是中子星呢 ?
so i want to share an idea with you .	所以我想要分享一個想法 。
" what do you hope for , now ? "	「 你希望什麼 ? 」
it's just something we forgot .	這是我們忘記的東西 。
what are you going to do with it ? "	你要怎麼做 ? 」
four , modern medicine .	四、現代醫學 。
the aliens made me say it .	外星人讓我說 。
what else was i worried about ?	我會擔心什麼呢 ?
why is this person telling me this story ?	為什麼這個人告訴我這個故事呢 ?
he certainly doesn't look like me .	他肯定不像我 。
education is often of poor quality .	教育通常是窮品質 。
everyone wrote down their personal goal .	每個人都寫下自己的個人目標 。
why do i feel like a fake ?	為什麼我覺得假裝呢 ?
and then it will continue forward like this .	然後它會持續持續 。
i won't elaborate .	我不懂 。
take human skin , for example .	舉例來說 。
and how old was she when she died ?	老年她死了嗎 ?
our children sense we're out of control .	我們的孩子們感覺我們是控制的 。
are they white , are they latino ?	他們是白色 , 他們是白色嗎 ?
and think of what that would do for you .	想想你會怎麼做 。
let's just stop treating people . "	讓我們停止治療人們 。 」
i mean , it's just wonderful .	我的意思是 , 很棒 。
they are stories with a twist .	他們是故事的 。
it's the most important map of all .	這是最重要的地圖 。
that's 18 zeroes .	這是180 。
but you shouldn't worry .	但你不該擔心 。
you are the new kid on the block .	你是新孩子 。
and he's on a mission .	他在任務中 。
this is sian ka'an .	這是sianka 。
and so what you see there is the difference .	所以你看到的差異
we felt very proud of ourselves .	我們覺得很驕傲 。
and i figured , this has to stop .	我想 , 這必須停止 。
he was a middleclass guy .	他是中產階級 。
and this is ubiquitous .	這是很普遍的 。
and women can be heroes , too .	女性也可以成為英雄 。
but i decided not to have this treatment .	但我決定沒有治療 。
it is completely arbitrary .	這是完全相反的 。
that's what the show looks like .	這就是這個樣子的樣子
i'm going to tell you a story .	我要告訴各位一個故事 。
but so what we need is a plan b .	但 , 我們需要的是計畫 。
kid: i'm gonna try .	孩子:我準備好了 。
it's a little more subtle .	這是更小的一點點 。
they are commissioned .	他們被委託 。
where's the evidence ? "	證據呢 ? 」
so that's where this comes from .	這就是來自的地方 。
so what are jobs going to be like ?	所以 , 工作會是什麼樣子 ?
i'm a visual artist .	我是視覺藝術家 。
if you don't know how , ask .	如果你不知道怎麼說 。
they all grow , and they sell together .	他們都成長 , 然後他們會聚在一起 。
and sort of my dream to be involved .	我的夢想也要參與 。
also poor , racially diverse .	更貧窮 , 多樣性 。
