they're just closer to home .	他們只靠近家 。
is that crazy ?	很瘋狂嗎 ?
they trust their ears .	他們相信耳朵 。
and regret .	後悔 。
i don't think so .	我不認為這樣 。
dt: absolutely .	dt:絕對的 。
but here's the thing .	但 , 重點是 ,
i feel ashamed .	我感到羞辱 。
did you even know that happened ?	你甚至知道嗎 ?
and often it does something more .	通常它會做更多的事 。
or i can say . . .	或我可以說......
nobody said that .	沒有人說過 。
their kids can get an education .	他們的孩子們可以得到教育 。
it's just a head .	這只是一個頭 。
and they could keep it going .	牠們可以繼續下去 。
it's not a country .	這不是一個國家 。
it's now traveling .	現在是旅行了 。
but art is not for anything .	但藝術不是任何東西 。
which would you choose ?	你選擇了嗎 ?
she was mesmerized .	她被吸引了 。
we can take a grid .	我們可以拿個網格 。
but i could not understand .	但我無法理解 。
here's the idea .	這是這個想法 。
how would you test it ?	你該怎麼測試 ?
thank you very much .	謝謝大家 。
let's do it .	咱們來做吧 。
i can't draw .	我不能畫畫 。
i was greedy .	我是希臘人 。
i can forgive .	我可以懷疑 。
tablets .	桌子 。
thank you very much .	謝謝大家 。
because you care about them .	因為你關心他們 。
but they settled .	但他們設定了 。
so why does this matter ?	那為什麼這很重要 ?
what would this lead to ?	這會導致什麼 ?
but how wrong it is .	但錯了 。
how cool is that ?	很酷嗎 ?
it's not clear .	很明顯 。
it's that simple .	很簡單 。
i agree .	我同意 。
the first question is this .	第一個問題是 ,
what are they doing there ?	他們在做什麼 ?
and it went . . .	這樣......
it is knowledge .	它是知識 。
thank you very much .	謝謝大家 。
miigwech .	miigwech 。
thank you very much .	謝謝大家 。
eo: thank you .	eo:謝謝 。
thank you very much .	謝謝大家 。
he used shell companies .	他用了她的公司 。
sounds loud .	聲音很大 。
it might change my behavior .	它可能改變我的行為 。
no , they cannot .	不 , 他們不能 。
take health care for example .	舉例來說 , 健康照護 。
so curiosity .	好奇心 。
and what is the impact ?	什麼是影響 ?
spend a minute doing that .	花了一分鐘的時間 。
mt: perfect .	mt:完美 。
friends and family were next .	朋友和家人在下一步 。
so , i did it .	所以 , 我做了 。
why would it have one ?	為什麼會這樣 ?
some ? how about 30 ?	有些 ? 三十歲 ?
see , like this one ?	看 , 像這樣 ?
never going to happen . "	永遠不會發生 。 」
that's his name .	這是他的名字 。
that’s pretty bad .	那真的很糟糕 。
we can all do this .	我們都能這樣做 。
what happens one year later ?	幾年後 , 會發生什麼事 ?
and it starts young .	一開始是年輕的 。
and the answer is yes .	答案是對的 。
what can i do ? "	我能做什麼 ? 」
they get the best deal .	他們得到最佳的解決方案
okay , next question .	好 , 下一個問題 。
for quite some time .	很少時間 。
so we let it happen .	我們讓它發生 。
but he could do this .	但他可以做到這一點 。
why should we care ?	為什麼我們要關心 ?
but they stop there .	但他們停止了 。
thank you so much .	謝謝大家 。
now listen to this .	現在聆聽這一點 。
but you know what ?	但你知道嗎 ?
listen to it again .	再次聽它 。
and that was hard .	這很困難 。
you have more information .	你有更多資訊 。
check it .	看一下 。
this is my mother .	這是我的母親 。
so we did this .	我們這樣做 。
school tuition .	學校直覺 。
this is so beautiful !	這太棒了 !
i said okay .	我說好了 。
well , yeah .	嗯 , 是的 。
allan: no .	安德森:沒有 。
so , here goes .	所以 , 來看看 。
and this continued .	這持續了 。
but wait a minute .	但是 , 等一分鐘 。
ca: thank you .	克里斯:謝謝你 。
but then something happened .	但後來發生了 。
clap for him .	給他看 。
how did this happen ?	這是怎麼發生的 ?
is it actually possible ?	真的是有可能嗎 ?
what happens is this .	發生了什麼事 ?
were you feeling that ?	你覺得嗎 ?
radio data .	無線電資料 。
we are almost there .	我們幾乎在那裡 。
arabic .	阿拉伯語 。
it's children .	這是孩子 。
the model works .	模型運作 。
we thought about that .	我們想過這一點 。
i really do .	我真的做到了 。
so yeah .	是的 。
of course not !	當然不是 !
wooo !	喔 !
love . . .	愛......
this is wrong .	這是錯的 。
a hundred million ?	一億個 ?
was it fear ?	害怕嗎 ?
i would know .	我知道 。
and what happens ?	會發生什麼事 ?
is it working ?	是否有效嗎 ?
stories are amazing .	故事很棒 。
it is beautiful .	很美好 。
what is it ?	是什麼 ?
there is hope .	有希望 。
audience: hi .	觀眾:嗨 。
aids .	愛滋病 。
i made this .	我做了這個 。
thank you .	謝謝大家
thank you .	謝謝大家
okay .	好 。
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
thank you .	謝謝大家
ty:	哪裡 。
the problem ?	問題呢 ?
seven billion .	七十億 。
not really .	不是真的 。
just imagine .	想像一下 。
ok ?	好嗎 ?
wow .	哇 !
come on .	來吧 !
watch this .	看看這個 。
ow !	哇 !
thank you .	謝謝大家
yeah .	是的 。
whoo .	誰 。
thanks .	謝謝大家
all right .	沒錯 。
thank you .	謝謝大家
thank you !	謝謝大家 !
thank you .	謝謝大家
thank you .	謝謝大家
why ?	為什麼 ?
and this is my most wellknown cartoon .	這是我最好的漫畫家 。
but we are certainly constructionists .	但我們是肯定的建築師 。
you can see the animal is about two minutes into this .	你可以看到動物有兩分鐘 。
those have to pay tuition fees know .	要付錢 , 要付錢 。
it depends on us taking the third side .	依賴我們把第三個角度來看 。
they all have bank accounts .	他們都有銀行帳戶 。
and you think of him as nursing you .	你認為他是為了護照你 。
this whole adventure has been a learning experience .	這整個冒險是學習經驗 。
you just know that you have certain beliefs .	你只知道你有某些信仰 。
what is a carpenter with no tools ?	什麼是沒有工具的工具 ?
allowances teach kids the wrong habits .	允許教導孩子錯習慣 。
we're talking about practice ? "	我們要談的是練習 ? 」
of course , you couldn't have done that all alone .	當然 , 你無法完成這一切 。
and that can't happen in a classroom .	這可不是在教室裡發生 。
it affects people in every part of the world .	它影響人們在世界各地的每一個地方 。
those are people that are going on an airplane .	那些人在飛機上 。
that was the only figure he recognized .	這是他所認知的 。
realworld experience is critical , also .	真實世界的經驗是很重要的 。
and there are two key things it's got to do .	有兩件關鍵事情 , 就是要做 。
you know about objects and their properties .	你知道物品和特性 。
the younger face is getting unhappy .	年輕的臉都不快樂 。
it was like an icu unit in the water .	這就像是水裡的一塊水 。
so we can actually use biomaterials now .	我們現在可以用生物材料來做 。
in our study , they are more positive .	在我們的研究中 , 他們比較正面 。
and that's what i've been working on .	這就是我正在工作的 。
and so this is an example of how that might work .	舉例來說 , 這是個例子 。
this guy is a little more contemplative .	這傢伙是比較小的 。
after they sporulate , they do rot .	在他們調整後 , 牠們會旋轉 。
now you're seeing it deploy .	現在你看到的是它的爆炸 。
and why is our democracy not working ?	為什麼我們民主不在工作 ?
and i went to bed every night thinking about it .	我每天晚上都去思考這一切 。
we have the serious meme in us .	我們有著嚴重的迷思 。
turns out ants are pretty good at this .	結果發現螞蟻很擅長 。
she wanted to add soy sauce to everything .	她想要加上衣服 。
this was a doll called barbie , right ?	這叫做巴比 , 對吧 ?
but belle's story was a lie .	但貝爾的故事是謊言 。
they took serious risks to learn .	他們有嚴肅的風險去學習 。
but it ain't doing both . we can .	但這兩者都無法做到 。 我們能做到 。
so why should we have a good brain theory ?	為什麼我們有好的大腦理論呢 ?
make yourself understood to the computer . "	讓自己理解電腦 。 」
she says , " you have to be all things .	她說: 「 你必須有所有東西 。
but it has always been my dream to actually teach something .	但它一直都是我的夢想去教導一些東西 。
i cannot wait to see this thing come to life .	我不能等待看到這東西來到生命 。
some people buy private security .	有些人會買私人安全 。
there were four different versions of this .	這裡有四種不同的版本 。
the truth is that we don't know enough yet .	事實是 , 我們還不知道夠多 。
we pursue our individual goals .	我們追求我們的個人目標 。
i collaborate with bacteria .	我與細菌合作 ,
let's choose the world that we want .	咱們選擇我們想要的世界 。
they talked very little about politics .	他們對政治感到很小 。
okay , so let's be generous .	好吧 , 我們很遺憾 。
governance is a serious issue .	治理是嚴肅的問題 。
this represents an eightyear time span .	這代表八年的時期 。
that is mindbody dualism right there .	那就是心靈的自願性 。
this is one of my specimens .	這是我的文章之一 。
here’s a hint to get you started .	這裡有一座小提琴 。
it's not easy , but it's simple .	這不簡單 , 但很簡單 。
i want to say a few words about vision .	我想說幾個字眼 。
who doesn't love efficiency ?	誰不喜歡效率 ?
i'm going to give you two examples quickly .	我要給你們兩個例子 。
here's an intriguing fact .	這是個很有趣的事實 。
and we've got to share it with more people .	我們必須和更多人分享 。
that's why they look familiar .	這就是為什麼他們很熟悉 。
or is it possible that something else is going on here ?	或者 , 是否可能有其他東西在這裡 ?
i found out that i could laugh at myself .	我發現我可以笑自己 。
now we had another version of this experiment .	現在我們有了另一個版本 。
we've looked at our government oversight .	我們已經看過我們的政府 。
we're excited to have you with us .	我們很興奮 , 與我們一起 。
but it's not like that everywhere .	但它不像這樣 。
we opened the fist section in 2009 .	我們開放了2009年的法國 。
ca: you've called it a hobby .	克里斯:你稱它為 「 好玩 」 。
drawn just right , still not funny enough .	畫面是對的 , 還不夠好 。
and if they are , can't we change them ?	如果他們是 , 我們不能改變他們嗎 ?
what human limitations could we overcome ?	人類限制的限制可以克服嗎 ?
these causes have been a bit invisible .	這些原因是無形的 。
maybe not in one year . that's the beginning .	或許不是一年 , 而是一開始 。
" stop it ! " " pardon me . "	「 停止 ! 」 「 別 ! 」 「 停 ! 」
what was the actual question ? what did you put ?	真正的問題是什麼 ? 你在哪裡 ?
we'll always be able to read dna .	我們都可以閱讀dna 。
because evolution could now happen within an individual .	因為演化可能發生在一個人身上 。
you already heard about that . you know what that means .	你們已經聽過了 , 你知道這意味著什麼 。
so we were really excited about working with them .	我們很興奮和他們一起工作 。
but i also saw people with something else inside of them .	但我也看到了別人在他們身上看到的 。
i've seen my people die like flies .	我看過我的人們就像蒼蠅一樣 。
it's been used to great effect throughout history .	在歷史上 , 一直都很有效的效果 。
and i am going to be their help along the way .	我會幫他們幫忙 。
we had a stage manager calling the shows .	我們有一個階級管理者稱之為 「 表演 」 。
hundreds of tribes are waiting their turn .	數百個部落在等待他們 。
and they wait until pretty much everybody's gone .	等到他們等到所有人都離開了 。
fg: anyway , the siza thing .	布拉克:是 , za 。
i checked all of the even numbers .	我檢查了所有的數字 。
are you super involved in the alumni network ?	你超越了阿姆尼網路嗎 ?
the third form of power is state action , government .	第三種力量是州政府 。
this gift came to me about five months ago .	這禮物給我五個月前 。
unfortunately , the answer is yes .	不幸的是 , 答案是的 。
you have a sense of what the americans are thinking .	你有一些美國人在想什麼 。
that is , a real language has grammar .	真正的語言是文明的 。
this is when she had her second daughter .	這是她第二個女兒 。
they teach them to work in corporations .	他們教導他們在企業中工作 。
she wanted to become an independent woman .	她想要成為獨立的女人 。
one is behavioral finance is extremely powerful .	一個行為財務是非常強大的 。
these videos are like crack for little kids .	這些影片就像是小孩子一樣 。
there is things to see , there is the big challenge .	這裡有很大的挑戰 。
a little while later , he'd do it again .	幾年後 , 他再做一次 。
it has to be part of the explanation .	這必須是解釋的一部分 。
girl spoiled before ripened .	女孩被綁架 。
nasra doesn't stand a chance in there .	娜莎拉沒有站在一個機會上 。
it bombed , and i was fine .	它炸彈了 , 我很好 。
it preps you . it aims you .	請你 , 請你 , 請你 。
and then it is 40 feet deep .	然後它是40英呎深的 。
contain and control — that was our job .	保持和控制 , 這是我們的工作 。
there are many metabolites in our body .	我們身體中有許多代謝物 。
bj/dj: thank you very much .	布傑:非常感謝大家 。
has he left ? is he watching the cow ?	他留下了嗎 ? 他看著牛 ?
it determines the type of voice you produce .	它決定你所產生的聲音 。
it can help us understand real processes in our world .	它能幫助我們了解真正的過程 。
" give me liberty or give me death . "	「 給我自由或給我死 。 」
nature is like a selfdriving car .	大自然就像自動駕駛車一樣 。
so , if you can imagine the full moon .	如果你能想像整個月球 。
i told you . they'll go there .	我告訴你們 , 他們會去那裡 。
so wanting and liking are related .	所以 , 想要和謊言是相對的 。
often , it happens without our awareness .	通常 , 會發生在我們的意識中 。
how do you imagine these people reacting ?	你如何想像這些人拒絕 ?
so my parents banded together with other parents .	所以我的父母和其他父母一起 。
but the reality is that we can all do something .	但現實是 , 我們都能做些什麼 。
his friends and former students became his doctors .	他的朋友和前學生成為他的醫生 。
who am i to be president ? "	我是誰是總統 ? 」
psychologists , figure this out .	心理學家 , 想想看 。
and i call this place the cloud .	我稱之為雲端 。
the old , sadly , we will die .	很悲傷 , 我們會死 。
envisage what people have never imagined .	人們從來沒有想像過 。
we need data , we don't need help .	我們需要數據 , 我們不需要幫助 。
why should we believe what he's saying ? "	為什麼我們相信他在說什麼 ? 」
they said , " let's march . "	他們說: 「 咱們來吧 ! 」
" be good to as many people as possible . "	「 好多人盡可能盡可能 。 」
we call these objects asteroids .	我們稱之為 「 小行星 」 。
pakistan is home to 200 million people .	巴基斯坦是200萬人的家 。
and you were an advisor for .	你是一位委員會 。
eventually the dust settled .	最終 , 最後的灰塵會被摧毀 。
js: ok . wet hands .	js:好的 。
put that on the job description .	把這個工作描述為 「 工作性 」 。
these two sentences can stand alone .	這兩個句子是獨立的 。
is that likely , do you think , here ?	你覺得 , 這裡有嗎 ?
now , that plastic we sell .	這塑膠我們賣掉了 。
ok . so most people think b is true .	好 , 大部分人認為b是真的 。
the answer is not to try to slow down technology .	答案並不是要嘗試慢慢的科技 。
there are two ways to change units .	有兩種方式可以改變單位 。
tell us about your article and why there .	告訴你你的文章 , 和為什麼會這樣 。
black lives matter offers answers to the why .	黑人生命很重要的答案就是為什麼 。
people suffer mentally and physically .	人們受到心理和身體的影響 。
i call them lessons to change the world .	我稱他們為 「 改變世界 」 。
at christmas , everything is possible . "	在聖誕節 , 一切都可能 。 」
your child does not think you're that interesting .	你的孩子並不覺得你很有趣 。
the house shook as he stepped inside .	當他走進房間時 , 他走進去 。
any idea , just looking at these two pictures ?	看這兩張照片嗎 ?
mom loved the process , the acting .	媽媽喜歡這個過程 , 動作 。
your power determines your range .	你的權力決定你的權力 。
why do some but not all young children lie ?	為何有些人 , 還沒有所有的年輕孩子謊言 ?
much more fun than we're often told .	比我們常常說的更有趣 。
in almost every case , you get the same result .	幾乎每個情況下 , 你得到同樣的結果 。
some of them were notes saying , get out .	有些人會說 , 沒錯 。
she's just turned one and started to walk .	她只是開始走路 。
because when you have children , everything is a game .	因為如果你有小孩 , 一切都是遊戲 。
but now let's look at the other end .	但現在我們來看看另一端 。
what have i heard during these last four days ?	在過去四天中我聽到的是什麼 ?
i said , " no , " you can imagine .	我說: 「 不 , 你能想像 。
so what do we mean by glamour ?	那麼 , 我們的意思是甚麼 ?
and i wanted this to be my career path .	我想要這就是我的職涯 。
now , we all know this . you know this .	我們都知道 , 你知道這一點 。
the idea for my project was thus born .	我的專案是出生 。
that determines good teams from bad .	決定好的團隊 , 不好的團隊 。
would they not be able to see it this way ?	他們不會看到這種方式嗎 ?
it's incredibly painful .	這是非常痛苦的 。
it's now a theme park .	這是公園的公園 。
this is basically bringing the whole thing together .	這基本上就是把整個東西結合在一起 。
that's the second landmark .	這是第二個地點 。
let's go through the evidence .	咱們來看看證據 。
what's the rabbi going to say ?	拉比爾會說什麼 ?
because they may turn out to be a majority .	因為他們可能變成一個大部份 。
this is olympus mons .	這是奧林匹克林 。
and i felt very troubled .	我覺得很困擾 。
i got plenty of takers .	我拿了一堆肥皂 。
he actually had a car accident .	他其實有一輛車禍 。
they do not allow us to find a common heart .	他們不允許我們找到一個共通的心 。
which ones do you need to check ?	你需要檢查哪些 ?
we talk about things in relative terms .	我們談到相對的事物 。
i grew up in south korea .	我在南韓長大 。
he did not touch me anymore .	他不再感染了我 。
talk to health professionals .	和健康專業人士談談 。
and here's a video of joseph .	這是約瑟夫的影片 。
could it be there is something more going on here ?	這裡有更多東西嗎 ?
he doesn't know what's going on .	他不知道發生了什麼事 。
it's absolutely fascinating .	這絕對是非常迷人的 。
and , well , what can you do with that ?	嗯 , 你該怎麼做 ?
it says " dreams " at the top .	它說 「 夢想 」 。
i lost my hatred of my father .	我失去了我的父親 。
and they're not just focused on money .	他們不只專注於錢 。
you can put it louder if you can .	你可以把它擴大 , 如果你能做到 。
so that's an advantage .	所以這就是優勢 。
now we're talking scale .	我們現在正在談規模 。
and she had a sense of humor .	她有幽默感 。
anybody else ? any other questions ?	其他問題 ? 其他問題嗎 ?
but thank you very much for having me !	但非常感謝大家 !
thank you very much . bye bye .	非常感謝大家 , 再來 。
and we're going to read to you . "	我們要去讀你 。 」
they hear " my work is important to me . "	他們聽到 「 我的工作對我來說很重要 。 」
neither was true , of course .	當然 , 沒錯 。
this is much like how we learn a new language .	這就像我們如何學習新語言 。
does that sound kind of familiar ?	這聽起來有點熟悉嗎 ?
this photo was taken two weeks ago .	這張照片拍攝了兩週前 。
obviously it's increasing .	很顯然 , 顯然它正在增加 。
what causes recessions ?	哪些原因呢 ?
a very specific thing happened .	一個非常特殊的事情發生 。
we're all strands in it .	我們都站在它身上 。
roy bahat: yes , i am .	羅馬·哈特:是的 , 我是的 。
you get something that goes much deeper than that .	你會得到一些比那更深的東西 。
yes , this is pretheinternet .	是的 , 是的 , 是的 。
at first , you would've loved it .	首先 , 你會愛它 。
so we go back to the issue of ideas .	我們回到這個想法的主題 。
there's no time to settle down .	沒有時間停下來 。
and working with ngos and building this case .	用非政府組織和非政府組織一起工作 。
and the long transition is already well under way .	長遠的轉變已經好了 。
you're literally in your own world .	你在你自己的世界中 , 都在自己的生活中 。
yeah ? it's good ratings .	是的 , 是的 , 對吧 ? 很好的 。
so we're now talking about the number .	我們現在要談的是數字 。
it wins or loses at that point .	它贏得或損失 。
but we're not there yet , by far .	但 , 目前我們還沒有 。
my mom wouldn't really like that .	我媽媽不喜歡這樣 。
today , i'm 6'1 " .	今天 , 我是61歲 。
well , we know what they're like today .	嗯 , 我們知道他們現在在哪裡 。
and what's the magic with them ?	牠們的魔法是什麼 ?
the first is redistribution markets .	第一種是紅化市場 。
it's quite spontaneous .	這是很快的 。
try to understand that bees are very important .	試著去了解蜜蜂是非常重要的 。
but what about accidental death ?	但 , 意外的死亡呢 ?
but he was convinced of this .	但他被說服了 。
so it's not just radar .	所以這不只是雷達 。
it's going to change what money is .	它會改變錢的錢 。
but how is sugar hiding ?	但是 , 蘇格蘭人怎麼會躲藏 ?
you are now immortal .	你現在是永生的 。
management did not emanate from nature .	管理並不是從大自然中消失 。
but what is a neutron star ?	但 , 一個中子星是什麼 ?
so i want to share an idea with you .	所以我想分享一個想法 。
" what do you hope for , now ? "	「 你希望在哪裡 ? 」
it's just something we forgot .	這只是我們忘記的東西 。
what are you going to do with it ? "	你要怎麼做 ? 」
four , modern medicine .	四 , 現代醫學 。
the aliens made me say it .	外星人讓我說了 。
what else was i worried about ?	我又擔心了什麼 ?
why is this person telling me this story ?	為什麼這個人告訴我這個故事呢 ?
he certainly doesn't look like me .	他肯定不像我 。
education is often of poor quality .	教育通常是貧窮的品質 。
everyone wrote down their personal goal .	每個人都寫下自己的個人目標 。
why do i feel like a fake ?	為什麼我覺得假如假 ?
and then it will continue forward like this .	然後它會繼續繼續前進 。
i won't elaborate .	我不喜歡 。
take human skin , for example .	舉例來說 , 例如 。
and how old was she when she died ?	當她死時 , 她死了多少 ?
our children sense we're out of control .	我們的孩子感覺我們是控制的 。
are they white , are they latino ?	白人是白色的 , 是白色嗎 ?
and think of what that would do for you .	想想你該怎麼做 。
let's just stop treating people . "	讓我們停止治療人們 。 」
i mean , it's just wonderful .	我的意思是 , 很棒 。
they are stories with a twist .	他們是故事的兩者 。
it's the most important map of all .	這是最重要的地圖 。
that's 18 zeroes .	這是1800 。
but you shouldn't worry .	但你不應該擔心 。
you are the new kid on the block .	你是街區的新孩子 。
