they're just closer to home .	他們只靠近家 。
i don't think so .	我不這麼想 。
dt: absolutely .	dt:絕對 。
but here's the thing .	但 , 重點是 ,
i feel ashamed .	我感到羞愧 。
did you even know that happened ?	你甚至知道發生了嗎 ?
and often it does something more .	通常它會做更多的事 。
or i can say . . .	或者我可以說......
nobody said that .	沒有人說過 。
their kids can get an education .	他們的孩子可以得到教育 。
it's just a head .	只是個頭 。
and they could keep it going .	而且他們可以繼續下去 。
it's not a country .	不是一個國家 。
it's now traveling .	這是現在的旅行 。
but art is not for anything .	但藝術不是任何東西 。
which would you choose ?	你選擇了什麼 ?
she was mesmerized .	她是被吸引的 。
we can take a grid .	我們可以用一筆錢來做 。
but i could not understand .	但我無法理解 。
here's the idea .	這是個想法 。
how would you test it ?	你要如何測試它 ?
thank you very much .	非常感謝 。
let's do it .	咱們來做吧 。
i can't draw .	我不能畫畫 。
i was greedy .	我長大了 。
i can forgive .	我可以懷疑 。
tablets .	桌子 。
thank you very much .	非常感謝 。
because you care about them .	因為你關心他們 。
but they settled .	但他們決定了 。
so why does this matter ?	所以 , 為什麼這很重要 ?
what would this lead to ?	這會導致什麼呢 ?
but how wrong it is .	但 , 多錯了 。
how cool is that ?	很酷嗎 ?
it's not clear .	很明顯 。
it's that simple .	很簡單 。
i agree .	我同意 。
the first question is this .	第一個問題是 ,
what are they doing there ?	他們在做什麼 ?
and it went . . .	結果是......
it is knowledge .	它是知識 。
thank you very much .	非常感謝 。
miigwech .	miigwech 。
thank you very much .	非常感謝 。
eo: thank you .	eo:謝謝 。
thank you very much .	非常感謝 。
he used shell companies .	用了她的公司 。
sounds loud .	聲音很大聲 。
it might change my behavior .	可能改變我的行為 。
no , they cannot .	不 , 他們不能 。
take health care for example .	以健康照護為例 。
so curiosity .	好奇心 。
and what is the impact ?	有什麼影響呢 ?
spend a minute doing that .	花費一分鐘做這件事 。
mt: perfect .	mt:完美 。
friends and family were next .	朋友和家人會下下 。
so , i did it .	所以 , 我做了 。
why would it have one ?	為什麼會這樣 ?
some ? how about 30 ?	有些 ? 三十 ?
see , like this one ?	看 , 像這樣嗎 ?
never going to happen . "	不會發生 。 」
that's his name .	這是他的名字 。
that’s pretty bad .	這很糟 。
we can all do this .	我們都能這樣做 。
what happens one year later ?	一年後會發生什麼事 ?
and it starts young .	一開始是年輕的 。
and the answer is yes .	答案是的 。
what can i do ? "	我能做什麼 ? 」
they get the best deal .	他們得到最佳的辦法 。
okay , next question .	好 , 下一個問題 。
for quite some time .	很久以前 。
so we let it happen .	所以 , 我們讓它發生 。
but he could do this .	但他可以做到這一點 。
why should we care ?	我們為什麼要關心呢 ?
but they stop there .	但他們停下來了 。
thank you so much .	非常感謝 。
now listen to this .	現在聽聽這個 。
but you know what ?	但你知道嗎 ?
listen to it again .	再聽一次 。
and that was hard .	這很困難 。
you have more information .	你有更多的資訊 。
check it .	看一下 。
this is my mother .	這是我的母親 。
so we did this .	所以 , 我們這麼做了 。
school tuition .	學校直覺 。
this is so beautiful !	太棒了 !
i said okay .	我說好了 。
well , yeah .	嗯 , 是的 。
allan: no .	安:不是 。
so , here goes .	所以 , 來吧 。
and this continued .	這持續了 。
but wait a minute .	但 , 等一下 。
ca: thank you .	克:謝謝你 。
but then something happened .	但後來發生了 。
clap for him .	為他為他 。
how did this happen ?	這是怎麼發生的 ?
is it actually possible ?	真的是有可能嗎 ?
what happens is this .	結果是這樣 。
were you feeling that ?	你覺得嗎 ?
radio data .	無線電信號 。
we are almost there .	我們幾乎就在那裡 。
arabic .	阿拉伯語 。
it's children .	這是孩子 。
the model works .	模型運作 。
we thought about that .	我們就想了 。
i really do .	我真的是這樣做的 。
so yeah .	沒錯 。
of course not !	當然不是 !
wooo !	嗚 !
love . . .	愛......
this is wrong .	這是錯的 。
a hundred million ?	一億 ?
was it fear ?	害怕嗎 ?
i would know .	我會知道 。
and what happens ?	結果會發生什麼事 ?
is it working ?	它是有效嗎 ?
stories are amazing .	故事很棒 。
it is beautiful .	很美好 。
what is it ?	是什麼 ?
there is hope .	有希望 。
audience: hi .	觀眾:嗨 。
aids .	愛滋病 。
i made this .	我做了這個 。
thank you .	謝謝 。
thank you .	謝謝 。
okay .	好 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
thank you .	謝謝 。
ty:	特性:
the problem ?	問題呢 ?
seven billion .	七十億 。
not really .	不是真的 。
just imagine .	想像一下 。
ok ?	好嗎 ?
wow .	哇 !
come on .	來吧 。
watch this .	看這個 。
ow !	哇 !
thank you .	謝謝 。
yeah .	沒錯 。
whoo .	哇 !
thanks .	謝謝 。
all right .	好 。
thank you .	謝謝 。
thank you !	謝謝 !
thank you .	謝謝 。
thank you .	謝謝 。
why ?	為什麼 ?
and this is my most wellknown cartoon .	這是我最好的漫畫 。
but we are certainly constructionists .	但我們當然是建築師 。
you can see the animal is about two minutes into this .	你可以看到動物大概是兩分鐘 。
those have to pay tuition fees know .	需要付錢的直覺 。
it depends on us taking the third side .	它依賴我們將第三方取代 。
they all have bank accounts .	他們都有銀行帳戶 。
and you think of him as nursing you .	你認為他是養育你 。
this whole adventure has been a learning experience .	這整個冒險是學習經驗 。
you just know that you have certain beliefs .	你只知道你有某種信念 。
what is a carpenter with no tools ?	什麼是沒有工具呢 ?
allowances teach kids the wrong habits .	教孩子錯習慣 。
we're talking about practice ? "	我們在談練習嗎 ? 」
of course , you couldn't have done that all alone .	當然 , 你無法完成這一切 。
and that can't happen in a classroom .	在教室裡 , 不會發生什麼事 。
it affects people in every part of the world .	它影響到世界各地的人 。
those are people that are going on an airplane .	那些人在飛機上飛行 。
that was the only figure he recognized .	那是他認同的唯一 。
realworld experience is critical , also .	真實的經驗是很重要的 。
and there are two key things it's got to do .	其中有兩個關鍵要做的事 。
you know about objects and their properties .	你知道物體和它們的特性 。
the younger face is getting unhappy .	更年輕的臉孔是不快樂的 。
it was like an icu unit in the water .	它就像是水裡的水 。
so we can actually use biomaterials now .	事實上 , 我們現在可以使用生物材料 。
in our study , they are more positive .	在我們的研究中 , 他們比較正面 。
and that's what i've been working on .	這就是我在工作的 。
and so this is an example of how that might work .	所以這是個例子 , 說明如何運作 。
this guy is a little more contemplative .	這傢伙有點更加複雜 。
after they sporulate , they do rot .	畢業後 , 牠們會旋轉 。
now you're seeing it deploy .	現在你看到了它 。
and why is our democracy not working ?	為什麼我們民主不在工作呢 ?
and i went to bed every night thinking about it .	我每天晚上都想著 。
we have the serious meme in us .	我們對我們有嚴重的迷思 。
turns out ants are pretty good at this .	結果發現螞蟻很擅長 。
she wanted to add soy sauce to everything .	她想要加入所有東西 。
this was a doll called barbie , right ?	這是個叫芭比 , 對吧 ?
but belle's story was a lie .	但貝爾的故事是謊言 。
they took serious risks to learn .	他們把嚴肅的風險來學習 。
but it ain't doing both . we can .	但這兩者都沒做 。 我們可以 。
so why should we have a good brain theory ?	那麼 , 我們為什麼要有好的大腦理論呢 ?
make yourself understood to the computer . "	讓自己了解到電腦 。 」
she says , " you have to be all things .	她說: 「 你必須是所有東西 。
but it has always been my dream to actually teach something .	但這一直是我夢想來真正教導的東西 。
i cannot wait to see this thing come to life .	我不能等待看到這事發生 。
some people buy private security .	有些人買私人安全 。
there were four different versions of this .	這裡有四種不同的版本
the truth is that we don't know enough yet .	事實是 , 我們還不知道足夠 。
we pursue our individual goals .	我們追求我們的個人目標 。
i collaborate with bacteria .	我和細菌合作 。
let's choose the world that we want .	讓我們選擇我們想要的世界 。
they talked very little about politics .	他們對政治感到很小 。
okay , so let's be generous .	好吧 , 好吧 , 好吧 !
governance is a serious issue .	治理是嚴肅的問題 。
this represents an eightyear time span .	這代表八年的時間 。
that is mindbody dualism right there .	這就是心靈的義大利 。
this is one of my specimens .	這是我的其中之一 。
here’s a hint to get you started .	這裡有個隱藏 , 讓你開始 。
it's not easy , but it's simple .	這並不容易 , 但很簡單 。
i want to say a few words about vision .	我想談談視覺 。
who doesn't love efficiency ?	誰不喜歡效率 ?
i'm going to give you two examples quickly .	讓我舉兩個例子 。
here's an intriguing fact .	這是個很有趣的事實 。
and we've got to share it with more people .	我們必須和更多人分享 。
that's why they look familiar .	這就是為什麼他們看起來很熟悉 。
or is it possible that something else is going on here ?	或者 , 可能是其他的可能性嗎 ?
i found out that i could laugh at myself .	我發現我可以笑自己 。
now we had another version of this experiment .	現在我們有另一個版本 。
we've looked at our government oversight .	我們已經看著我們的政府 。
we're excited to have you with us .	我們很興奮 , 和我們一起 。
but it's not like that everywhere .	但它並不像這樣 。
we opened the fist section in 2009 .	我們在2009年打開了聯合國 。
ca: you've called it a hobby .	克里斯:你稱之為 「 哈伯 」 。
drawn just right , still not funny enough .	畫畫是對的 , 還不夠有趣 。
and if they are , can't we change them ?	如果他們是 , 我們不能改變他們嗎 ?
what human limitations could we overcome ?	人類限制我們能克服什麼 ?
these causes have been a bit invisible .	這些因素已經有點不可見了 。
maybe not in one year . that's the beginning .	或許不是一年 , 那是一開始 。
" stop it ! " " pardon me . "	「 停下來 ! 」 「 別 ! 」
what was the actual question ? what did you put ?	什麼是真實的問題 ? 什麼是你所做的 ?
we'll always be able to read dna .	我們總是可以讀dna 。
because evolution could now happen within an individual .	因為進化可以發生在一個個人身上 。
you already heard about that . you know what that means .	你們已經聽過了 , 你知道這是什麼意思 。
so we were really excited about working with them .	所以 , 我們很興奮 , 和他們一起工作 。
but i also saw people with something else inside of them .	但我也看到了其他人在他們身上 。
i've seen my people die like flies .	我看過我的人們死於像蒼蠅一樣 。
it's been used to great effect throughout history .	在歷史上 , 很大的效應 。
and i am going to be their help along the way .	我會是他們的幫助 。
we had a stage manager calling the shows .	我們有一個階級管理者稱之為 「 表演 」 。
hundreds of tribes are waiting their turn .	數百個部落都在等待他們 。
and they wait until pretty much everybody's gone .	等到他們等到幾乎所有人都沒事了 。
fg: anyway , the siza thing .	好 , 姐姐 。
i checked all of the even numbers .	我檢查了所有數字 。
are you super involved in the alumni network ?	你是超級的超級人物嗎 ?
the third form of power is state action , government .	第三種力量是州政府 。
this gift came to me about five months ago .	這禮物大約五個月前 。
unfortunately , the answer is yes .	不幸的是 , 答案是的 。
you have a sense of what the americans are thinking .	你有感覺到美國人在想什麼 。
that is , a real language has grammar .	這是真實語言的語言 。
this is when she had her second daughter .	這是她的第二個女兒 。
they teach them to work in corporations .	他們教導他們在企業工作 。
she wanted to become an independent woman .	她想要成為獨立的女人 。
one is behavioral finance is extremely powerful .	一個行為財務是非常強大的 。
these videos are like crack for little kids .	這些影片就像是小小的孩子 。
there is things to see , there is the big challenge .	看來 , 這裡有大挑戰 。
a little while later , he'd do it again .	稍後 , 他再次做一次 。
it has to be part of the explanation .	它必須是解釋的一部分 。
girl spoiled before ripened .	女孩在哭泣之前 。
nasra doesn't stand a chance in there .	娜斯拉並不站在那邊 。
it bombed , and i was fine .	它炸彈了 , 我很好 。
it preps you . it aims you .	它是你 。 它是你 。
and then it is 40 feet deep .	然後它是40英尺深 。
contain and control — that was our job .	保持和控制 , 就是我們的工作 。
there are many metabolites in our body .	在我們的身體中有許多代謝 。
bj/dj: thank you very much .	布j:非常感謝 。
has he left ? is he watching the cow ?	他離開了嗎 ? 看著牛嗎 ?
it determines the type of voice you produce .	它決定了你所產生的聲音 。
it can help us understand real processes in our world .	它能協助我們了解真實的過程 。
" give me liberty or give me death . "	「 給我自由或給我死 。 」
nature is like a selfdriving car .	大自然就像是自動駕駛車 。
so , if you can imagine the full moon .	所以 , 如果你可以想像整個月球 。
i told you . they'll go there .	我告訴各位 , 他們會去那裡 。
so wanting and liking are related .	所以 , 想要和謊言是相關的 。
often , it happens without our awareness .	通常 , 它會發生在我們的意識 。
how do you imagine these people reacting ?	你要如何想像這些人反應呢 ?
so my parents banded together with other parents .	所以 , 我父母和其他父母一起 。
but the reality is that we can all do something .	但現實是 , 我們都能做些什麼 。
his friends and former students became his doctors .	他的朋友和學生成為他的醫生 。
who am i to be president ? "	我是誰 ? 」
psychologists , figure this out .	心理學家 , 想出 。
and i call this place the cloud .	我稱之為雲端 。
the old , sadly , we will die .	很悲傷 , 我們會死 。
envisage what people have never imagined .	讓人們從來沒有想像過的東西 。
we need data , we don't need help .	我們需要的資料 , 我們不需要幫助 。
why should we believe what he's saying ? "	我們為什麼要相信他在說什麼 ? 」
they said , " let's march . "	他們說: 「 咱們來吧 ! 」
" be good to as many people as possible . "	「 好好多人 。 」
we call these objects asteroids .	我們稱之為這些物體 。
pakistan is home to 200 million people .	巴基斯坦是200萬人的家 。
and you were an advisor for .	你是一個顧問 。
eventually the dust settled .	最後 , 終點是塵土 。
js: ok . wet hands .	喬斯:好 , 好 。
put that on the job description .	把它放在工作描述中 。
these two sentences can stand alone .	這兩個句子是獨自的 。
is that likely , do you think , here ?	你認為 , 這裡有嗎 ?
now , that plastic we sell .	現在 , 我們賣的塑膠 。
ok . so most people think b is true .	好 , 大部分的人認為b是真的 。
the answer is not to try to slow down technology .	答案不是要試著慢慢下來 。
there are two ways to change units .	有兩種方法來改變單位 。
tell us about your article and why there .	告訴我們關於你的文章 。
black lives matter offers answers to the why .	黑人生命很重要的答案就是為什麼 。
people suffer mentally and physically .	人們受到心理和實體的影響 。
i call them lessons to change the world .	我稱他們為 「 改變世界 」 。
at christmas , everything is possible . "	在聖誕節 , 一切都可能 。 」
your child does not think you're that interesting .	你的孩子不認為你很有趣 。
the house shook as he stepped inside .	當他走進來時 , 房子就好像他走進去 。
any idea , just looking at these two pictures ?	好吧 , 看看這兩個圖片 ?
mom loved the process , the acting .	媽媽很喜歡這個過程 , 演奏 。
your power determines your range .	你的權力決定你的權力 。
why do some but not all young children lie ?	為何這些年輕的孩子謊言呢 ?
much more fun than we're often told .	更有趣 , 比我們常常說的 。
in almost every case , you get the same result .	幾乎每個情況 , 你就會得到同樣的結果 。
some of them were notes saying , get out .	有些人會說 , 好吧 。
she's just turned one and started to walk .	她剛剛開始走路 。
because when you have children , everything is a game .	因為當你有小孩時 , 一切都是遊戲 。
but now let's look at the other end .	但現在我們來看看另一端 。
what have i heard during these last four days ?	在過去四天裡 , 我聽到了什麼 ?
i said , " no , " you can imagine .	我說: 「 不 , 你可以想像 。
so what do we mean by glamour ?	所以 , 魅惑是什麼意思呢 ?
and i wanted this to be my career path .	我希望這是我的職涯 。
now , we all know this . you know this .	我們都知道這一點 , 你知道的 。
the idea for my project was thus born .	我這個計畫的概念是出生的 。
that determines good teams from bad .	那些決定好的團隊 。
would they not be able to see it this way ?	他們不會能看到這種方式嗎 ?
it's incredibly painful .	非常痛苦 。
it's now a theme park .	這是個公園的公園 。
this is basically bringing the whole thing together .	這基本上就是把整個東西結合起來 。
that's the second landmark .	這是第二個地點 。
let's go through the evidence .	咱們來看看證據 。
what's the rabbi going to say ?	兔子會說什麼 ?
because they may turn out to be a majority .	因為他們可能成為一個主要的原因 。
this is olympus mons .	這是奧林匹斯奧林匹斯 。
and i felt very troubled .	我覺得非常麻煩 。
i got plenty of takers .	我有了很多的手術 。
he actually had a car accident .	他真的有車禍 。
they do not allow us to find a common heart .	他們不允許我們找到共同的心臟 。
which ones do you need to check ?	你需要檢查什麼 ?
we talk about things in relative terms .	我們談到相對的議題 。
i grew up in south korea .	我在南韓長大 。
he did not touch me anymore .	他沒有觸碰我 。
talk to health professionals .	和健康專業人士談 。
and here's a video of joseph .	這裡有個影片 。
could it be there is something more going on here ?	可以在此時 , 會發生什麼事嗎 ?
he doesn't know what's going on .	他不知道發生什麼事 。
it's absolutely fascinating .	這絕對是很棒的 。
and , well , what can you do with that ?	嗯 , 你能做什麼呢 ?
it says " dreams " at the top .	它說: 「 夢想 」 。
i lost my hatred of my father .	我失去了我的父親 。
and they're not just focused on money .	他們不只專注於錢 。
you can put it louder if you can .	可以讓它更大 。
so that's an advantage .	所以 , 這是個優勢 。
now we're talking scale .	現在 , 我們正在談規模 。
and she had a sense of humor .	她有幽默的幽默 。
anybody else ? any other questions ?	其他人有其他問題嗎 ?
but thank you very much for having me !	但 , 非常感謝 !
thank you very much . bye bye .	非常謝謝你 。
and we're going to read to you . "	然後我們要閱讀你 。 」
they hear " my work is important to me . "	他們聽到 「 我的工作很重要 。 」
neither was true , of course .	當然 , 不是真的 。
this is much like how we learn a new language .	這就像我們如何學習新語言 。
does that sound kind of familiar ?	聽起來很熟悉嗎 ?
this photo was taken two weeks ago .	這張照片是兩週前的 。
obviously it's increasing .	顯然 , 顯然它是增加的 。
what causes recessions ?	會造成什麼因素呢 ?
a very specific thing happened .	一件很明顯的事情發生了 。
we're all strands in it .	我們都在它身上 。
roy bahat: yes , i am .	羅斯·巴哈特:是的 , 我是的 。
you get something that goes much deeper than that .	你得到一些更深遠的東西 。
yes , this is pretheinternet .	是的 , 這是預期 。
at first , you would've loved it .	首先 , 你會喜歡它 。
so we go back to the issue of ideas .	所以 , 我們回到想法的概念 。
there's no time to settle down .	沒有時間去解決 。
and working with ngos and building this case .	與非政府組織合作 , 建立這個案件 。
and the long transition is already well under way .	長期的轉變已經好了 。
you're literally in your own world .	你在你自己的世界中就有了 。
yeah ? it's good ratings .	對嗎 ? 好的 。
so we're now talking about the number .	所以 , 我們現在談的是數字 。
it wins or loses at that point .	它會贏得或失去 。
but we're not there yet , by far .	但 , 目前 , 我們還沒做到 。
my mom wouldn't really like that .	我媽媽不喜歡這樣 。
today , i'm 6'1 " .	今天 , 我是61個 。
well , we know what they're like today .	嗯 , 我們知道他們現在是怎麼樣的 。
and what's the magic with them ?	什麼是魔術 ?
the first is redistribution markets .	第一種是紅化市場 。
it's quite spontaneous .	這很有趣 。
try to understand that bees are very important .	試著了解蜜蜂是很重要的 。
but what about accidental death ?	但 , 意外死亡呢 ?
but he was convinced of this .	但他是說服的 。
so it's not just radar .	所以這不僅僅是雷達 。
it's going to change what money is .	它會改變金錢 。
but how is sugar hiding ?	但 , 該怎麼會躲藏呢 ?
you are now immortal .	你現在是不一樣的 。
management did not emanate from nature .	管理不用於自然界 。
but what is a neutron star ?	但 , 一個中子的恆星是什麼 ?
so i want to share an idea with you .	所以我想和各位分享一個想法 。
" what do you hope for , now ? "	「 你希望什麼 ? 」
it's just something we forgot .	只是我們忘記的 。
what are you going to do with it ? "	你要怎麼做 ? 」
four , modern medicine .	第四 , 現代醫學 。
the aliens made me say it .	外星人讓我說 。
what else was i worried about ?	另外我擔心了什麼 ?
why is this person telling me this story ?	為什麼這個人告訴我這個故事呢 ?
he certainly doesn't look like me .	他肯定不像我 。
education is often of poor quality .	教育通常是貧窮的品質 。
everyone wrote down their personal goal .	每個人都寫下自己的個人目標 。
why do i feel like a fake ?	為什麼我覺得假如假 ?
and then it will continue forward like this .	然後它會繼續像這樣 。
i won't elaborate .	我不喜歡 。
take human skin , for example .	以人類皮膚為例 。
and how old was she when she died ?	當她死時 , 她多歲 ?
our children sense we're out of control .	我們的孩童感覺是控制的 。
are they white , are they latino ?	他們是白色 , 他們是白色嗎 ?
and think of what that would do for you .	想想你會做什麼 。
let's just stop treating people . "	讓我們停止治療別人 。 」
i mean , it's just wonderful .	我的意思是 , 很棒 。
they are stories with a twist .	故事是故事的 。
it's the most important map of all .	它是最重要的地圖 。
that's 18 zeroes .	這是180 。
but you shouldn't worry .	但你不擔心 。
you are the new kid on the block .	你是新小孩子 。
and he's on a mission .	他在一個任務中 。
this is sian ka'an .	這是sanka 。
and so what you see there is the difference .	所以 , 你看到的差異 。
we felt very proud of ourselves .	我們感到很驕傲 。
